track_id,track_name,album_id,album_name,artist_id,artist_name,duration_ms,preview_url
6d8HN8MqqbqrEUI2bvx0aG,Jail,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,297000,
5JaSg0AYyAMMLjyGGDrrCm,God Breathed,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,333461,
6LNoArVBBVZzUTUiAX2aKO,Off The Grid,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,339249,
6Hfu9sc7jvv6coyy2LlzBF,Hurricane,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,243187,
0WSEq9Ko4kFPt8yo3ICd6T,Praise God,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,226652,
35acXjupfWHgtchiS6yAjC,Jonah,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,195170,
5LuXsO34x6KVlL8OWsxRqk,Ok Ok,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,204629,
1jgcODbfAL3tV7tikF6n1j,Junya,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,147668,
0JuSGEldfovcc8IS9va1wa,Believe What I Say,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,242400,
68RhNM8ehkarnEKnCkqlsp,24,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,197898,
45N9i9QraLWD6GW7xBqxnx,Remote Control,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,198613,
7CC6UbCs4iGsePSzFxYxNn,Moon,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,156091,
2Y40huo5ewaKYxsFintYtF,Heaven and Hell,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,145301,
4jkwu5KQbXXrbAZzVmt5fE,Donda,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,128313,
7EagormFign5ag6f16ua3I,Keep My Spirit Alive,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,221250,
1LwdWIbfuqlOo8vlHxkyna,Jesus Lord,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,538536,
75QktuEju5vz9lyXiLaUao,New Again,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,183296,
4OfnDoi5VOPsXtwnofq6aL,Tell The Vision,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,104218,
5Iq6pIudd4KfuxZqf8872b,Lord I Need You,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,162108,
5aqUqSq0SqGBAqEn27PEzc,Pure Souls,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,358621,
5xvXeuxISyXJDRbZZf4uzd,Come to Life,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,310393,
3hd6zLhnTlbJ8PupYt3cAI,No Child Left Behind,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,178061,
2H8jWuNmluerTEsuh8Gu6y,Jail pt 2,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,297000,
5ad5uryyzVWs95bK3myGkw,Ok Ok pt 2,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,204629,
2auYgZ1GcTkWj2bOaE2Wwm,Junya pt 2,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,182635,
360VkSTITvF55weIKoaNTw,Jesus Lord pt 2,5CnpZV3q5BcESefcB3WJmz,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,690731,
1WnqWQcWcuQbVzgE7ecfCY,Every Hour,0FgZKfoU2Br5sHOfvZKTI9,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"Kanye West, Sunday Service Choir",112239,
39JRmdKFka1Oe09FoOCPI4,Selah,0FgZKfoU2Br5sHOfvZKTI9,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,164619,
2QpGZOhTCHHiKmpSO9FW4h,Follow God,0FgZKfoU2Br5sHOfvZKTI9,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,104591,
3JWiDGQX2eTlFvKj3Yssj3,Closed On Sunday,0FgZKfoU2Br5sHOfvZKTI9,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,151873,
2SasoXZyv82yYgHiVOvxQn,On God,0FgZKfoU2Br5sHOfvZKTI9,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,136350,
24bnCCysWnbNRNUT4LpHcP,Everything We Need,0FgZKfoU2Br5sHOfvZKTI9,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"Kanye West, Ty Dolla $ign, Ant Clemons",116559,
454Epa1vrCGFddHXKyC1kb,Water,0FgZKfoU2Br5sHOfvZKTI9,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"Kanye West, Ant Clemons",168419,
6xRWoYwfwIKnT8bQGzKbxR,God Is,0FgZKfoU2Br5sHOfvZKTI9,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,203141,
7r6aR2f57resC5r93LwMfK,Hands On,0FgZKfoU2Br5sHOfvZKTI9,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"Kanye West, Fred Hammond",203174,
0oPOuDmmkVp3h6puekhs6P,Use This Gospel,0FgZKfoU2Br5sHOfvZKTI9,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"Kanye West, Clipse, Kenny G",213877,
7sBgFMWqDWQgrsNSpIBoe8,Jesus Is Lord,0FgZKfoU2Br5sHOfvZKTI9,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,49292,
3aUFrxO1B8EW63QchEl3wX,Feel The Love,6pwuKxMUkNg673KETsXPUV,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"KIDS SEE GHOSTS, Pusha T",165053,
7oHkit3F3vimtsBbnZkU0G,Fire,6pwuKxMUkNg673KETsXPUV,Unknown,5K4W6rqBFWDnAN6FQUkS6x,KIDS SEE GHOSTS,140526,
6JyEh4kl9DLwmSAoNDRn5b,4th Dimension,6pwuKxMUkNg673KETsXPUV,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"KIDS SEE GHOSTS, Louis Prima",153351,
7GRTrWsP3yo2Fx8umJfA1X,Freeee (Ghost Town Pt. 2),6pwuKxMUkNg673KETsXPUV,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"KIDS SEE GHOSTS, Ty Dolla $ign",206605,
4RVbK6cV0VqWdpCDcx3hiT,Reborn,6pwuKxMUkNg673KETsXPUV,Unknown,5K4W6rqBFWDnAN6FQUkS6x,KIDS SEE GHOSTS,324674,
2I3dW2dCBZAJGj5X21E53k,Kids See Ghosts,6pwuKxMUkNg673KETsXPUV,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"KIDS SEE GHOSTS, Yasiin Bey",245098,
4kUZvXB3LC3an3HX6h0s17,Cudi Montage,6pwuKxMUkNg673KETsXPUV,Unknown,5K4W6rqBFWDnAN6FQUkS6x,KIDS SEE GHOSTS,197000,
0yhxBvedRdGxsPZHJNI4VA,I Thought About Killing You,2Ek1q2haOnxVqhvVKqMvJe,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,274186,
1qsHYUd2c1wFGcn7e63QmG,Yikes,2Ek1q2haOnxVqhvVKqMvJe,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,188773,
3U21A07gAloCc4P7J8rxcn,All Mine,2Ek1q2haOnxVqhvVKqMvJe,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,145506,
1nGoy0cEj0extAwXYNYTWd,Wouldn't Leave,2Ek1q2haOnxVqhvVKqMvJe,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"Kanye West, PARTYNEXTDOOR",205546,
35KV2Nuib6jPMVN00O8iba,No Mistakes,2Ek1q2haOnxVqhvVKqMvJe,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,123040,
7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,2Ek1q2haOnxVqhvVKqMvJe,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"Kanye West, PARTYNEXTDOOR",271386,
3s7MCdXyWmwjdcWh7GWXas,Violent Crimes,2Ek1q2haOnxVqhvVKqMvJe,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,215320,
1eQBEelI2NCy7AUTerX0KS,Ultralight Beam,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,320680,
4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,135920,
1Wsbr1d2BouNGk2q92mIj7,Pt. 2,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,130293,
19a3JfW8BQwqHWUMbcqSx8,Famous,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,196040,
49fT6owWuknekShh9utsjv,Feedback,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,147240,
36o4taPyOdnOMf01ERmn9a,Low Lights,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,131773,
4qYLPta5HZ36idWiXtqh7B,Highlights,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,199866,
6wfzokDylbrJzrJcpnBkcy,Freestyle 4,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,123386,
5CGS4UovzA7ftCJkLVXQju,I Love Kanye,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,44826,
3nAq2hCr1oWsIU54tS98pL,Waves,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,181573,
30Zcjs7pgEkmJA1lEbGSWT,FML,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,236120,
66Q3fAmSX5eHamgbKa9alP,Real Friends,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,251573,
432hUIl3ISDeytYW5XBQ5h,Wolves,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,301586,
20r94xA0bsYNLtYSiOE6r3,Frank's Track,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,38333,
1ZnA4VYOlYIShuGt60LmCs,Siiiiiiiiilver Surffffeeeeer Intermission,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,56560,
2CHmgtK8OCL28WtIK96u4N,30 Hours,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,323302,
0zLClc0emc6qUeV1p5nc99,No More Parties In LA,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,374413,
3MnbXlC1N7GdS9M8HzA6no,Facts (Charlie Heat Version),7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,200733,
3cCxoOgfi6hgt8MNteuiiD,Fade,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,193747,
1o0kWPueYo94LIjPYOE5Nf,Saint Pablo,7gsWAHLeT0w7es6FofOXk1,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,372113,
1gqkRc9WtOpnGIqxf2Hvzr,On Sight,7D2NdGvBHIavgLhmcwhluK,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,156480,
722tgOgdIbNe3BEyLnejw4,Black Skinhead,7D2NdGvBHIavgLhmcwhluK,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,188013,
0HMCdlOPJkAGlB0MlSWIcO,I Am A God,7D2NdGvBHIavgLhmcwhluK,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,231506,
4cAgkb0ifwn0FSHGXnr4F6,New Slaves,7D2NdGvBHIavgLhmcwhluK,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,256093,
5nIu0VwPOsjkF61zfevLKh,Hold My Liquor,7D2NdGvBHIavgLhmcwhluK,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,326946,
52NmkyHsGsHGb1UX8fTkMg,I'm In It,7D2NdGvBHIavgLhmcwhluK,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,234853,
42GcjriRK6srwHkfbkBqVl,Blood On The Leaves,7D2NdGvBHIavgLhmcwhluK,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,359800,
5nPOM0nFRAJ3XI8xCxNAzO,Guilt Trip,7D2NdGvBHIavgLhmcwhluK,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,243746,
3RKblQNJs8HPvWBgXmq6nn,Send It Up,7D2NdGvBHIavgLhmcwhluK,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,178040,
3sNVsP50132BTNlImLx70i,Bound 2,7D2NdGvBHIavgLhmcwhluK,Unknown,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,229146,
0aFObVR01JzPbBMjze4xPV,No Church In The Wild,1YwzJz7CrV9fd9Qeb6oo1d,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"JAY-Z, Kanye West, Frank Ocean, The-Dream",272506,
63dETSxIKCdUHGzlUyCjWb,Lift Off,1YwzJz7CrV9fd9Qeb6oo1d,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"JAY-Z, Kanye West, Beyoncé",266253,
2Zb7wnGUnNPCas2E0wWSQ5,Ni**as In Paris,1YwzJz7CrV9fd9Qeb6oo1d,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"JAY-Z, Kanye West",219333,
6aGNg25mRJdqd318f9X6Wn,Otis,1YwzJz7CrV9fd9Qeb6oo1d,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"JAY-Z, Kanye West, Otis Redding",178213,
2Kbxfq8wkjMCno1QJe4yyw,Gotta Have It,1YwzJz7CrV9fd9Qeb6oo1d,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"JAY-Z, Kanye West",140746,
2Ii1GRrLqdZCmMLLsxKhlG,New Day,1YwzJz7CrV9fd9Qeb6oo1d,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"JAY-Z, Kanye West",272853,
1dmwLTV54sRjGRRC9G2Sbr,That's My Bitch,1YwzJz7CrV9fd9Qeb6oo1d,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"JAY-Z, Kanye West",202560,
1fifW5EOTQVIeFynbpT751,Welcome To The Jungle,1YwzJz7CrV9fd9Qeb6oo1d,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"JAY-Z, Kanye West",174133,
3U9yv46nVSn3PkLsVcNIcA,Who Gon Stop Me,1YwzJz7CrV9fd9Qeb6oo1d,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"JAY-Z, Kanye West",256706,
5Be8Gm2eCrDYVIRaFW3g7I,Murder To Excellence,1YwzJz7CrV9fd9Qeb6oo1d,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"JAY-Z, Kanye West",300960,
1uvcNjAEUEuA0kPqHVrmw3,Made In America,1YwzJz7CrV9fd9Qeb6oo1d,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"JAY-Z, Kanye West, Frank Ocean",292066,
1xHflEg6AlgDQJUtAJ4BS1,Why I Love You,1YwzJz7CrV9fd9Qeb6oo1d,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"JAY-Z, Kanye West, Mr Hudson",201373,
4DOoissGiO2oc7vtGkhAib,Illest Motherf**ker Alive,1YwzJz7CrV9fd9Qeb6oo1d,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"JAY-Z, Kanye West",503320,
2TK4NQXWehLphjpXTYxu1H,H•A•M,1YwzJz7CrV9fd9Qeb6oo1d,Unknown,5K4W6rqBFWDnAN6FQUkS6x,"Kanye West, JAY-Z",275733,
