track_id,track_name,album_id,album_name,artist_id,artist_name,duration_ms,preview_url
2uvBprdlMpzeN5Bq0PzMBI,IDGAF (feat. Yeat),4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, Yeat",260111,
0pdMOh52apEWAS1xELJY7Q,7969 Santa,4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,259846,
4gQBXN2GBRpemMuxg5y3h9,Slime You Out (feat. SZA),4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, SZA",310490,
3nHat22UwPywIevUrXIhy1,Bahamas Promises,4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,184089,
5BTu8L170anjdgSohdBkkv,Tried Our Best,4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,209990,
71VKjJjn76sn5Tt8X8Ay8c,Screw The World - Interlude,4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,112093,
7jKNxYzPFGDWEemcRVebLb,Drew A Picasso,4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,262768,
7uHF03xE84sQ5PicRNH3yu,Members Only (feat. PARTYNEXTDOOR),4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, PARTYNEXTDOOR",277720,
4e0uZkMYa8e8HJ5TEUN417,What Would Pluto Do,4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,182998,
04BF53Rb6LOpDUJG518IqS,All The Parties (feat. Chief Keef),4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, Chief Keef",218611,
1dKXBUKx7oCB2UXlkihNn8,8am in Charlotte,4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,266847,
4bF4MxTGnNj8dTW0LZmAx5,BBL Love - Interlude,4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,161363,
3BE3IYsAhqkTiRIR7T7x7M,Gently (feat. Bad Bunny),4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, Bad Bunny",133694,
2DSy4HfDQoBsPPcRSoeM16,Rich Baby Daddy (feat. Sexyy Red & SZA),4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, Sexyy Red, SZA",319191,
6N7CsPNdryWPtG5CTmCHpx,Another Late Night (feat. Lil Yachty),4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, Lil Yachty",170414,
2QThr0NmKP43AbPOrW2cDl,Away From Home,4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,258592,
1GZJGEId948OqKmf24ubj5,Polar Opposites,4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,257180,
5Mc8XDfGQCMkOEZm9rS1cE,Red Button,4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,160049,
0ZB5pdrM1leH58IgokDPZM,Stories About My Brother,4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,264130,
2Mph2Rvl5kVg0MYtfV60wZ,The Shoe Fits,4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,374025,
4ASBfwBwwo7DTT2zq9YSLP,Wick Man,4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,181428,
2ut4BOQSqxLpcX5MtPjzYa,Evil Ways (feat. J. Cole),4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, J. Cole",227692,
5Se32hEA9raeboZerywxka,You Broke My Heart,4Q7cRXio6mF2ImVUCcezPO,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,230709,
3eP13S8D5m2cweMEg3ZDed,Virginia Beach,4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,251094,
0Mrnt1YqVuW2bqmwu4VxDt,Amen (feat. Teezo Touchdown),4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, Teezo Touchdown",141212,
2nibvvDdAQkVraYP00z2RS,Calling For You (feat. 21 Savage),4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, 21 Savage",285630,
53KaP77tkliz36LPxWGlWK,Fear Of Heights,4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,155154,
4ZT0wGKwlJRjpMUuwZVy3p,Daylight,4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,164142,
7aqfrAY2p9BUSiupwk3svU,First Person Shooter (feat. J. Cole),4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, J. Cole",247444,
2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, Yeat",260111,
1GpWY5RiInhezB8wGWs6oN,7969 Santa,4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,259846,
0AYt6NMyyLd0rLuvr0UkMH,Slime You Out (feat. SZA),4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, SZA",310490,
3JZjcKImHcmOI9ylL4zrSc,Bahamas Promises,4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,184089,
3IHt4j5uAEl7iBu8Utn985,Tried Our Best,4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,209990,
0ArVfVP8B5svkfj8clHNzB,Screw The World - Interlude,4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,112093,
03rwnftfgpYVO6QDWOZcG6,Drew A Picasso,4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,262768,
24FUBxaAYSBlWsbSnEzDcn,Members Only (feat. PARTYNEXTDOOR),4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, PARTYNEXTDOOR",277720,
1DAibqbopEYULPEtE8WHTE,What Would Pluto Do,4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,182998,
1PIgY9ybyFT9uWLM5POYGY,All The Parties (feat. Chief Keef),4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, Chief Keef",218611,
0w3Mfe4PIVjuFjJbe3OlYv,8am in Charlotte,4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,266847,
1mjAD7IYvI5UGiB7WnppMf,BBL Love - Interlude,4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,161363,
6ZprqcYFC6D9eIZaCoqrSn,Gently (feat. Bad Bunny),4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, Bad Bunny",133694,
1yeB8MUNeLo9Ek1UEpsyz6,Rich Baby Daddy (feat. Sexyy Red & SZA),4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, Sexyy Red, SZA",319191,
17IBDpAl3J39swaoPlfGpp,Another Late Night (feat. Lil Yachty),4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, Lil Yachty",170414,
4IcbUXrAzBtn6iUO1LP471,Away From Home,4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,258592,
3oZZfVvLJuDYc4Vn3A63Fw,Polar Opposites,4czdORdCWP9umpbhFXK2fW,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,257180,
1bDbXMyjaUIooNwFE9wn0N,Rich Flex,5MS3MvWHJ3lOZPLiMxzOU6,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, 21 Savage",239359,
46s57QULU02Voy0Kup6UEb,Major Distribution,5MS3MvWHJ3lOZPLiMxzOU6,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, 21 Savage",170501,
34tz0eDhGuFErIuW3q4mPX,On BS,5MS3MvWHJ3lOZPLiMxzOU6,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, 21 Savage",261543,
0wshkEEcJUQU33RSRBb5dv,BackOutsideBoyz,5MS3MvWHJ3lOZPLiMxzOU6,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,152961,
7l2nxyx7IkBX5orhkALg0V,Privileged Rappers,5MS3MvWHJ3lOZPLiMxzOU6,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, 21 Savage",160821,
2ZL7WZcjuYKi1KUDtp4kCC,Spin Bout U,5MS3MvWHJ3lOZPLiMxzOU6,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, 21 Savage",214588,
0sSRLXxknVTQDStgU1NqpY,Hours In Silence,5MS3MvWHJ3lOZPLiMxzOU6,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, 21 Savage",399153,
4Flfb4fGscN9kXPOduQLrv,Treacherous Twins,5MS3MvWHJ3lOZPLiMxzOU6,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, 21 Savage",180098,
7GeTsDIc5ykNB6lORO6Cee,Circo Loco,5MS3MvWHJ3lOZPLiMxzOU6,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, 21 Savage",236795,
2KLwPaRDOB87XOYAT2fgxh,Pussy & Millions (feat. Travis Scott),5MS3MvWHJ3lOZPLiMxzOU6,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, 21 Savage, Travis Scott",242026,
45pUWUeEWGoSdH6UF162G8,Broke Boys,5MS3MvWHJ3lOZPLiMxzOU6,Unknown,3TVXtAsR1Inumwj472S9r4,"Drake, 21 Savage",225439,
410TZrK18uRjtsTunG14cl,Middle of the Ocean,5MS3MvWHJ3lOZPLiMxzOU6,Unknown,3TVXtAsR1Inumwj472S9r4,Drake,356389,
