track_id,track_name,album_id,album_name,artist_id,artist_name,duration_ms,preview_url
3ZxBXDSc82x8tnTN55KQzp,When I Get To Heaven - Remastered,7JlCbNWZszAdVKZdtHFQ5p,Unknown,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,300760,
1qjIngWVdcLecIbvhgQiCh,The Shot,21JMRGrW8P50U4005RiFGy,Unknown,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,54893,
3lNtjBKBIwxIR3t9UBJMQs,Really Doe,21JMRGrW8P50U4005RiFGy,Unknown,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,265773,
50wJ7ApU8QbOKuNBIndOtk,Ghetto Bird,21JMRGrW8P50U4005RiFGy,Unknown,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,230992,
4xcH3wLJTDPWQxt87C9ZWX,You Know How We Do It,21JMRGrW8P50U4005RiFGy,Unknown,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,227462,
6YVQ2SiAAwDwMmnqZN4IoF,Cave Bitch,21JMRGrW8P50U4005RiFGy,Unknown,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,258066,
2w57fXMDQPv5U0DkVKs9HL,Bop Gun (One Nation),21JMRGrW8P50U4005RiFGy,Unknown,3Mcii5XWf6E0lrY3Uky4cA,"Ice Cube, George Clinton",665826,
5NLbyC9yfFJKCEGDU6x1ao,What Can I Do?,21JMRGrW8P50U4005RiFGy,Unknown,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,291040,
0Na0X6NSX0s6Qg8BbdEVoJ,Lil Ass Gee,21JMRGrW8P50U4005RiFGy,Unknown,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,228437,
05YuTxtIpBXEDBgcuSBmWH,"Make It Ruff, Make It Smooth",21JMRGrW8P50U4005RiFGy,Unknown,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,256733,
0sHY5WQyWUaskG9lAEQdMa,Down For Whatever,21JMRGrW8P50U4005RiFGy,Unknown,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,279893,
7t1A0t1133xaes9bkZVug1,Enemy,21JMRGrW8P50U4005RiFGy,Unknown,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,321533,
59rrnI52dNyt2dB5D8Ik1h,When I Get To Heaven,21JMRGrW8P50U4005RiFGy,Unknown,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,272133,
2JAobR3b4iOLyYLYOoFepq,What Can I Do? - Westside Remix,21JMRGrW8P50U4005RiFGy,Unknown,3Mcii5XWf6E0lrY3Uky4cA,"Ice Cube, Laylaw, D'Maq",267133,
2ULYDvUg7U28Xu4EiXr3Rf,What Can I Do? - Remix,21JMRGrW8P50U4005RiFGy,Unknown,3Mcii5XWf6E0lrY3Uky4cA,"Ice Cube, Laylaw",286560,
21BVuuD19LfQcLRguAtgqv,You Know How We Do It - Remix,21JMRGrW8P50U4005RiFGy,Unknown,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,263440,
0SgOPnPZuwPzYbHFO5Vc6c,Lil Ass Gee - Remix,21JMRGrW8P50U4005RiFGy,Unknown,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,318800,
