track_id,track_name,album_id,album_name,artist_id,artist_name,duration_ms,preview_url
1Nch1dTOPyrA2MCcQtlxb8,Can't Express,1jlIU9p7PChTK3AeqNpnsX,Unknown,757aE44tKEUQEqRuT6GnEB,Roddy Ricch,168551,
3ULjPcUKiHNJJo4Znq8wjo,Area Codes,1jlIU9p7PChTK3AeqNpnsX,Unknown,757aE44tKEUQEqRuT6GnEB,Roddy Ricch,175701,
7KgCjoyL1lNA2YZoEJhD8x,Brand New,1jlIU9p7PChTK3AeqNpnsX,Unknown,757aE44tKEUQEqRuT6GnEB,Roddy Ricch,175307,
5AL4chhuQBsENEAS1YtV38,Down for Real,1jlIU9p7PChTK3AeqNpnsX,Unknown,757aE44tKEUQEqRuT6GnEB,Roddy Ricch,198228,
1ttPzkTSpQUFcEGx8bjerL,Every Season,1jlIU9p7PChTK3AeqNpnsX,Unknown,757aE44tKEUQEqRuT6GnEB,Roddy Ricch,214375,
4SWWe2OYC4mqf40Gc2RSdl,Down Below,1jlIU9p7PChTK3AeqNpnsX,Unknown,757aE44tKEUQEqRuT6GnEB,Roddy Ricch,224002,
3uIdxn5bUjOLOKN4QELnhb,Day One (Outro),1jlIU9p7PChTK3AeqNpnsX,Unknown,757aE44tKEUQEqRuT6GnEB,Roddy Ricch,161526,
0F60WLPs6Oz2slHomvLt9U,We Good,7awBKnBq0qRLNyD5lI47R0,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,125000,
3NE6g9h77FZbQqCLzUpGRt,Light Year (Practice),7awBKnBq0qRLNyD5lI47R0,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,164366,
6hu1bJBNMeXIepHr1joKW4,Meteor Man,7awBKnBq0qRLNyD5lI47R0,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,227569,
5L5GwmHf7R1zK4APVerRFL,Paars In The Mars,7awBKnBq0qRLNyD5lI47R0,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,180022,
7KGqSVxESDoLeeRCiIxZZ2,The Rush (feat. Big Time Rush),7awBKnBq0qRLNyD5lI47R0,Unknown,4O15NlyKLIASxsJ0PrXPfz,"Lil Uzi Vert, Big Time Rush",186781,
1197AvSs0lMg5kNIGaeENm,Not An Option,7awBKnBq0qRLNyD5lI47R0,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,150895,
06iup3YJ4EsnkSxyQKFfNk,She Stank,7awBKnBq0qRLNyD5lI47R0,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,125810,
4YLizxRQsTqqnvzzYq2VaE,Mr Chow,7awBKnBq0qRLNyD5lI47R0,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,177273,
6f1DJYPjsyIwMD4g1h3fIK,Lyft Em Up,7awBKnBq0qRLNyD5lI47R0,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,164594,
74uSrR3QA8YlnbAf6h5lyx,Chips and Dip,7awBKnBq0qRLNyD5lI47R0,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,166886,
0fUGcaoh6HciTPGae016Vo,Black Hole,7awBKnBq0qRLNyD5lI47R0,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,168417,
4ppKM7xnkSAwSyKqD4QTY4,Chill Bae,7awBKnBq0qRLNyD5lI47R0,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,138323,
7gj6KJknnzPHcfjFccBSsy,Goddard Song,7awBKnBq0qRLNyD5lI47R0,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,139500,
279qpKlNEFXT7XF0MMUT92,PerkySex,7awBKnBq0qRLNyD5lI47R0,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,170674,
1gUUuh7FQ3mr7nEq0SRvGX,Conceited,7awBKnBq0qRLNyD5lI47R0,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,189486,
3xVQWlZlCbqSRmr9Je2eGt,Space High,7awBKnBq0qRLNyD5lI47R0,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,131608,
4daEMLSZCgZ2Mt7gNm2SRa,Flooded The Face,2ua5bFkZLZl1lIgKWtYZIz,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,192727,
3fDTzkvrOo5xQIO480Qmsb,Suicide Doors,2ua5bFkZLZl1lIgKWtYZIz,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,259079,
2Hc1LaV6bzFil3dE71eORA,Aye (feat. Travis Scott),2ua5bFkZLZl1lIgKWtYZIz,Unknown,4O15NlyKLIASxsJ0PrXPfz,"Lil Uzi Vert, Travis Scott",207835,
11pn4LFXCIXyprWQk8RSlM,Crush Em,2ua5bFkZLZl1lIgKWtYZIz,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,165589,
2ydwqnjPOcM24MV0kLThwi,Amped,2ua5bFkZLZl1lIgKWtYZIz,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,173061,
3a36nM6fPVA8K1vqq6d03o,x2,2ua5bFkZLZl1lIgKWtYZIz,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,234324,
6kQF79mjbOkvuRvg0J2XZv,Died and Came Back,2ua5bFkZLZl1lIgKWtYZIz,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,180636,
1pDbGAAH5GQ8U0KG4fI77H,Spin Again,2ua5bFkZLZl1lIgKWtYZIz,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,97769,
1bIHv5s0rByq6ZOqDSt8K8,That Fiya,2ua5bFkZLZl1lIgKWtYZIz,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,154832,
3lcfs9Qjfxzy00VSVkixDv,I Gotta,2ua5bFkZLZl1lIgKWtYZIz,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,173025,
41bmnQZoDMQdDh5zyomtW7,Endless Fashion (feat. Nicki Minaj),2ua5bFkZLZl1lIgKWtYZIz,Unknown,4O15NlyKLIASxsJ0PrXPfz,"Lil Uzi Vert, Nicki Minaj",216703,
5V5Xpbmqi2rp1xSJWZTvYu,"Mama, I’m Sorry",2ua5bFkZLZl1lIgKWtYZIz,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,210961,
6kHYpEnDpMCyGu0E2PlWY1,All Alone,2ua5bFkZLZl1lIgKWtYZIz,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,222618,
2lophWrG2xqv9CSgSPca5k,Nakamura,2ua5bFkZLZl1lIgKWtYZIz,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,197900,
4Ls53fBNVfaXTROBi6X8Hw,Just Wanna Rock,2ua5bFkZLZl1lIgKWtYZIz,Unknown,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,123890,
