track_id,track_name,album_id,album_name,artist_id,artist_name,duration_ms,preview_url
1632iucJ0H2wpzj0byUQau,I'm Gone,1Mk7Lei0Ra3hawezqmad5V,Unknown,4xRYI6VqpkE3UwrDrAZL8L,Logic,282133,
1Kp6WFxRzc0sRBmGSgIYat,Gang Related,1Mk7Lei0Ra3hawezqmad5V,Unknown,4xRYI6VqpkE3UwrDrAZL8L,Logic,167320,
0Kojfmpnf0A2yC1zyv39Zx,Buried Alive,1Mk7Lei0Ra3hawezqmad5V,Unknown,4xRYI6VqpkE3UwrDrAZL8L,Logic,337746,
17A18khjCRm3uNcd2fFn4I,Bounce,1Mk7Lei0Ra3hawezqmad5V,Unknown,4xRYI6VqpkE3UwrDrAZL8L,Logic,244880,
4OMKQBq51PnjZz042AghkR,Growing Pains III,1Mk7Lei0Ra3hawezqmad5V,Unknown,4xRYI6VqpkE3UwrDrAZL8L,Logic,246773,
3s7SAlA1NPlgddOxZEwmm6,Never Enough,1Mk7Lei0Ra3hawezqmad5V,Unknown,4xRYI6VqpkE3UwrDrAZL8L,Logic,262560,
5INhgLY5BQfXAr61XPAoSq,Metropolis,1Mk7Lei0Ra3hawezqmad5V,Unknown,4xRYI6VqpkE3UwrDrAZL8L,Logic,295360,
1JFx9R87En9oJOi4DRH1e9,Nikki,1Mk7Lei0Ra3hawezqmad5V,Unknown,4xRYI6VqpkE3UwrDrAZL8L,Logic,203506,
5LME7YULt0enp6UAB8VoDn,Under Pressure,1Mk7Lei0Ra3hawezqmad5V,Unknown,4xRYI6VqpkE3UwrDrAZL8L,Logic,559533,
66urf1ZXFy4qVKdNqcdbaZ,Till The End,1Mk7Lei0Ra3hawezqmad5V,Unknown,4xRYI6VqpkE3UwrDrAZL8L,Logic,312360,
6IlQTriFgUeEbVx3Y10sia,Driving Ms Daisy,1Mk7Lei0Ra3hawezqmad5V,Unknown,4xRYI6VqpkE3UwrDrAZL8L,"Logic, Childish Gambino",240586,
4iEWnkDewJ72copeODWuOw,Now,1Mk7Lei0Ra3hawezqmad5V,Unknown,4xRYI6VqpkE3UwrDrAZL8L,Logic,213013,
0lwkTJnLBVWvEnxtku7Msy,Alright,1Mk7Lei0Ra3hawezqmad5V,Unknown,4xRYI6VqpkE3UwrDrAZL8L,"Logic, Big Sean",218280,
5mF2LvWuDhZZ6GYQumYLI6,Intro,3lcSCWEjqLcRx1U8RuMZpe,Unknown,4xRYI6VqpkE3UwrDrAZL8L,Logic,182800,
1kxebHPiTJxARp1BXVZ9bd,Soul Food,3lcSCWEjqLcRx1U8RuMZpe,Unknown,4xRYI6VqpkE3UwrDrAZL8L,Logic,292933,
51ARzdUy1pyeXVsZCF8eIS,I'm Gone,3lcSCWEjqLcRx1U8RuMZpe,Unknown,4xRYI6VqpkE3UwrDrAZL8L,Logic,282133,
375pnhKxqHa3JO05HdXboP,Gang Related,3lcSCWEjqLcRx1U8RuMZpe,Unknown,4xRYI6VqpkE3UwrDrAZL8L,Logic,167320,
0xXGYBG6wmb8p8mz1weyLP,Buried Alive,3lcSCWEjqLcRx1U8RuMZpe,Unknown,4xRYI6VqpkE3UwrDrAZL8L,Logic,337746,
