word,frequency
"out,",4
rihanna],4
wrld),4
bedingfield],4
"shoot,",4
ho,4
are,4
"did,",4
excuse,4
thrive,4
callin',4
"prosper,",4
eli,4
"conquer,",4
flow,4
"ill,",3
than,3
'til,3
lyrics[chorus],3
deep,3
(i,3
bumped,3
piss,3
bring,3
type,3
clap,3
cape,3
soul,3
3:,3
coulda,3
lonely,3
because,3
cash,3
"word,",3
"well,",3
remember,3
drop,3
brooklyn,3
"mind,",3
whole,3
done,3
"set,",3
shout,3
walk,3
tried,3
that'll,3
blazin'),3
(feels,3
hoes,3
lyrics[intro],3
willis,3
high,3
spunk,3
upon,3
"spark,",3
"one,",3
chance),3
"shorty,",3
(we,3
"once,",3
"lookin',",3
kiss,3
same,3
flying,3
too,3
gave,3
hundred,3
"loving,",3
hot,3
die,3
bruce,3
class,3
bow,3
believed,3
wanting,3
nappy-headed,3
pretty,3
zone,3
m-m-more,3
yes,3
ayy,3
grab,3
monster,3
target,3
"crazy,",3
something,3
head,3
dumb,3
"on,",3
shooters,3
toddler,3
face,3
band,3
called,3
"both,",3
[outro:,3
tour,3
into,3
(ransom),3
ah,3
"way,",3
row,3
single,3
mariah,3
"right,",3
inside,3
reason,3
hatin',3
crop,3
bum,3
"friday,",3
flow's,3
ever,3
five,3
[feat.,3
45,3
"damn,",3
cop,3
"rock,",3
murda,3
their,3
beat,3
unknown*,3
behind,3
"movie,",3
am),3
doin',3
so-so,3
forever,3
arctic,2
blaze,2
"everything,",2
wet,2
pick,2
tragedy,2
(shanell),2
eminem),2
paid,2
harajuku,2
thug),2
already,2
(this,2
bedingfield,2
revenge),2
won’t,2
(roman’s,2
(major,2
cupid’s,2
"chance,",2
forecast,2
bullet,2
safety's,2
girlfriend,2
turn,2
will.i.am),2
first,2
malone),2
friendship,2
(hey,2
thinking,2
song,2
(cymphonique),2
nicki’s,2
"around,",2
contributorstranslationsportuguêssuper,2
monsé*,2
cryin',2
(ashley),2
bridge,2
london,2
(just,2
pimpin’,2
"fact,",2
(oh,2
(lean,2
tundra,2
special,2
grow,2
hair)*,2
(special,2
used,2
kid,2
