track_id,track_name,album_id,album_name,artist_id,artist_name,duration_ms,preview_url,release_year,lyrics
6rlB3v6wlL72QdN0NO2nRS,Olelelele,4L6Eadsg3dylhJS1BzM9Sa,Bosco (Original Motion Picture Soundtrack) - Side A,7hJcb9fa4alzcOq3EaNPoG,"Jaywillz, Bosco Soundtrack, MyStylez",158511,,2024,
4vzJFd247RDvBHAHOyAotH,What Can I Do?,4L6Eadsg3dylhJS1BzM9Sa,Bosco (Original Motion Picture Soundtrack) - Side A,7hJcb9fa4alzcOq3EaNPoG,"Anyta, JeMarcus Bridges, Bosco Soundtrack",157687,,2024,
6lA5ObZokEWqLzfvCAlSyr,Love You More,4L6Eadsg3dylhJS1BzM9Sa,Bosco (Original Motion Picture Soundtrack) - Side A,7hJcb9fa4alzcOq3EaNPoG,"Snoop Dogg, Dave East, Bosco Soundtrack, WHOISTEVENYOUNG",193803,,2024,
3FTo9hDgSxplYnGemzSG7s,Mood,4L6Eadsg3dylhJS1BzM9Sa,Bosco (Original Motion Picture Soundtrack) - Side A,7hJcb9fa4alzcOq3EaNPoG,"Jaywillz, Xtofa, Bosco Soundtrack",153652,,2024,
4S7CrNeR3E3TiGgg773qVZ,The Monster,4L6Eadsg3dylhJS1BzM9Sa,Bosco (Original Motion Picture Soundtrack) - Side A,7hJcb9fa4alzcOq3EaNPoG,"Allie McIntosh, JeMarcus Bridges, Bosco Soundtrack",183272,,2024,
1dpeRjKiRF96kdirI4TpfK,Shook Up,4L6Eadsg3dylhJS1BzM9Sa,Bosco (Original Motion Picture Soundtrack) - Side A,7hJcb9fa4alzcOq3EaNPoG,"Kg3, WHOISTEVENYOUNG, Bosco Soundtrack, Georgie Leahy, ErrolSpace",157391,,2024,
2enxCvBWoZ6Qeiw1RqqfmY,Fire Baby,4L6Eadsg3dylhJS1BzM9Sa,Bosco (Original Motion Picture Soundtrack) - Side A,7hJcb9fa4alzcOq3EaNPoG,"Jaywillz, RJMrLA, Bosco Soundtrack",176122,,2024,
43V7cEc7hLEzb0MrHDijoH,Breakfast,4L6Eadsg3dylhJS1BzM9Sa,Bosco (Original Motion Picture Soundtrack) - Side A,7hJcb9fa4alzcOq3EaNPoG,"Sofila, WHOISTEVENYOUNG, Bosco Soundtrack, Jay Millian",235102,,2024,
3FGkIqy6LsVzo8xjfvzw5t,Amazing Grace,4L6Eadsg3dylhJS1BzM9Sa,Bosco (Original Motion Picture Soundtrack) - Side A,7hJcb9fa4alzcOq3EaNPoG,"Reekado Banks, Yinka Bernie, Bosco Soundtrack",190000,,2024,
2qfhJtaLp8sZT1daApg12v,Chasin' Freedum,4L6Eadsg3dylhJS1BzM9Sa,Bosco (Original Motion Picture Soundtrack) - Side A,7hJcb9fa4alzcOq3EaNPoG,"Tatiana Ladymay Mayfield, Yellopain, Bosco Soundtrack, Quawntay 'Bosco' Adams",190243,,2024,
