track_id,track_name,album_id,album_name,artist_id,artist_name,duration_ms,preview_url,release_year,lyrics
7yr9auCsJO1qOQi43kED7N,H3@RT$ W3RE M3@NT T0 F7¥,4yUqNSK6jMi7Y6eWl03U5r,Bando Stone and The New World,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,187772,,2024,
3uC4r2daXertBxxc8BpbbN,Lithonia,4yUqNSK6jMi7Y6eWl03U5r,Bando Stone and The New World,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,178960,,2024,"Cody LaRae
He had a break
He's findin' out
That nobody gives a fuck
I did my job
I paid my dues

Love is for fools

'Cause nobody gives a fuck



No one, no one

No one—

Nobody gives a fuck



I feel liberated

Over medicated

It was overrated

Damn, what you want?

I can tell by the look on your face (Oh)

Let me outta here (Oh)

I've been gone so long

Don't you know that

This is the moment?

You're watching us throw it away



Cody LaRae (Cody LaRae)

He had a break (He had a break)

He's findin' out

That nobody gives a fuck (Oh)

I did my job (I did my job)

I paid my dues (I paid my dues)

Love is for fools

'Cause nobody gives a fuck



No one, no one

Nobody gives a fuck



My sweet Lithonia

What have you done?

These are your children

I am your son



Cody LaRae (Cody LaRae)

What have you done? (He had a break)

(He's findin' out)

Nobody gives a fuck

Cody LaRae (Cody LaRae)

What have you done? (I paid my dues)

(Love is for fools)

Nobody gives a fuck



Cody LaRae

He had a break

He's findin' out

Nobody gives a fuck"
2UIraNrjFYMnu1HI15QR4S,Survive (feat. Chlöe),4yUqNSK6jMi7Y6eWl03U5r,Bando Stone and The New World,73sIBHcqh3Z3NyqHKZ7FOL,"Childish Gambino, Chlöe",247125,,2024,"All I wanna do is
All I wanna do is survive (All I wanna do is ooh, ooh)
But the weather's always changin'
I'm just tryna save my life (My life)
My life (My life)
My life (My life)

My life



It's a new verse with my old flow

It's a new world and an old one

I was 17 back in '01

Now I’m forty-teen, havin' no fun

Man, I shake some on a livestream

In the summertime, buy this ice cream

But it melt fast, close your eyes and enjoy it and it might last

Have a role in a movie but it's tight cast

He don't drink Chance talkin' with a shot glass

It be like that

Hey, I'm a soldier

When I die, say I did it for the culture

But I live below your means, that's a pro tip

'Cause the streets pay a n* like a slow trip

I'm with my son, watching Bluey like we both Crip

They be scared to try, saying that they underground

Made him hunker down, saying he a prepper now

Had a crazy arm, picked him in the second round

Tore his AC hiking on the second down

Made a comeback but ain't nobody checkin' now

He ain't stick around, yeah



Summer's always comin' (Summer's always comin')

All I wanna do is get high, get high

But the weather's always changing

I'm just tryna save

My life (My life)

My life (My life)

My life (My life)

My life (My life)



When a girl can't get thicker (Like that)

And the house can't get bigger (Like that)

When you high, but you drink liquor

Feel like life go a lot quicker

How he lame but he that—

Be in the minor leagues, but I'm pro-black

I bet he hate his mom, how you know that?

You got a podcast 'cuz you can't rap (Like that)

He on some fresh 'n' fit shit, talking body counts

I count a body everytime I'm on tracks

Like that, ayy



Summer's always comin'

All I wanna do is get high, get high, get high (All I wanna do it get high)

But the weather's aways changin'

I'm just tryna save my life

My life (My life)

My life (My life)

My life (My life)



How come every summer

Everyone

Always says

That it's never gonna end

Every summer

Everyone

Hopes and prays

That it's ever gonna end

La-la-la-la-la

La-la-la-la-la-la-la (oh, yeah, yeah)

La-la-la-la-la

La-la-la-la-la-la-la

My life (my life), my life (my life)

Get high (get high), get high"
4lovbNtAeIxtXWy9bwEsQk,Steps Beach,4yUqNSK6jMi7Y6eWl03U5r,Bando Stone and The New World,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,228896,,2024,"Summers always coming, things are ever changing
Five star dreaming, then we would be living
Like we should be
I am not a pilot
Look at how we're flying
'Round the things that we decided

Like my peace and quiet

But the kids do not agree

And you'd swear with your degree

That'd you'd be smarter than me

Junior year I got straight Cs

Still got held back

I grew my hair back

No hang time

No hairline

No more swimming by myself



Steps beach, all I wanna do is

Saturday stepping with you

Steps beach, all I wanna do is

Saturday stepping with you



You were never one to pacify me

Rather feel ashamed than be unhappy

When it's all said it done I want you and the moonlight

Didn't you learn to walk this beach alone?

Mitchell put books on hold, but now you hold my hand

It takes some time to get there, hope you understand

That it won't be long



I was stopping shopping, had to get a run in

Rode my bike instead of driving

Easy to forgive when there's milk and pastries

Even when we argue, I'm in love with you

Even when you saucy at the barbecue

Better than better now

How 'bout another round?



Only another mile

85 but it feel like 200

Stare me down, like you gon' do something

We go home and we don't do nothing

Baby's screaming out, is it 1 AM? Let him crawl in bed

Waking up do it all again



Steps beach, all I wanna do is

Saturday stepping with you

Steps beach, all I wanna do is

Saturday stepping with you



I don't care which way we're heading home now

As long as it's two forward and one back

When it's all said and done I want you every lifetime

Every day we make moments in the sand

Every day we know all this will be washed away

When do we start forever if it's not today?

So it won't be long"
09imUl1oyaB2R86qBgEhCN,Talk My Shit (feat. Amaarae & Flo Milli),4yUqNSK6jMi7Y6eWl03U5r,Bando Stone and The New World,73sIBHcqh3Z3NyqHKZ7FOL,"Childish Gambino, Amaarae, Flo Milli",225906,,2024,"A town do it, don't stop, you was sorta rich
You nigga missed the bank by a quarter inch
I'm hopping out the coup, with my titties out
Do they have a sauna's all I care about
I'm 'a make a Billie like I'm Ellish
You can't see me flying, 'cause it's private

She ain't never been inside a Hyatt

When we met in person you acting quiet



Love how she saying that shit, might have to marry this bitch

Bought her a crazy car, lock it, it sound like this

Nigga is tite that I got her, I walk through the party, she all on my shoulder

I'm bucking up quick, he gotta hoe she might jump on a dick

Head on a swivel it's making him sick

I did it I did it I'm running up on ya, I'm there in a minute

I did it myself, a million bajillion I made every penny

He never got even he still just a critic, he still in his feelings

They wanted me dead they hate when I'm breathing



I want all the smoke

She said baby what's a ""yacht""? I said a kinda boat

Talking dirty, you don't wash her mouth with olive soap

Now my hater want a job, but he ain't make the cut

Got my shorts above my knees, I'm feeling like a slut

Got my slammys right behind me if you wanna jug

Talking shit but when I see 'em they like ""Where my hug?""

I be stomping, pointing at me, she like ""There my thug""

Had to hold her back, she wilding, saying



Lemme talk my shit, ooh I'm on fire

If they said we friends they a liar

When it come to tools, I'm maguver

I'm 'a touch the roof if I'm higher

Someone said the Benz was too gaudy

So I went and got the new Pagani

I was making plans with your shawty

I'm 'a keep my mouth in the potty



After you pop a pilly hoe

I serve it to your sister, she a silly hoe

Spilling champagne on a mini boat

Pimping pussy out this Bentley, got like 20 hoes



I'm running this bitch like a race

Bitch, I'mma nut in your face

Most of the Internet fake

He gonna be real with that gun in his face

She still wanna fuck, we done done it all day

24 karats and ain't none of them fake

Pop shit, hoe, talk shit, huh huh, hold up, right



I love all my opps

The bitch done seen me whipping chicken

Almost called the cops

I feel like Gucci mane

I might just throw her out the drop

I kicked the hoochie out the hummer

Almost killed the thot. Huh huh



On 5th ave with the cannon

I got 50 baby mammas in Atlanta

All the hoes screaming this a fucking anthem



Passing hoes no hands I'm cruising

Pop shit all day they snoozing

If you broke hoe you got the cooties

All my friends all dead like Uzi



Two chains on me I'm different

I can fuck up a check and go missing

When I walk in, I feel attention

Shitting on bitches I'm leaving 'em pissed



Bad hoes go loco

Body too tea, bitch hot like a throat coat

I ain't fucking with nobody, this a coupe

Why would I need me a photo?

Chocolate bitch, I be on toxic shit

He eat me up like coco

I'm a P ass bitch, you the opposite

Keep a nigga in a chokehold"
4p2HhC8KX8pGLyNDQ0Ednd,Got To Be,4yUqNSK6jMi7Y6eWl03U5r,Bando Stone and The New World,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,176207,,2024,"I be messed up every weekend, I'm like
""I don't know why I've been drinkin' up""
I be messed up every weekend, I'm like
""I don't know why I've been smokin' up""
I don't know why (I don't know why)
I mess myself up every weekend

I don't know why (I don't know why)

I mess myself up every weekend

(Give me back my sounds!)



Can't stop, won't stop

Ride around, smokin' that indo

Summertime, lockdown

2020, my time, uh (Ha, ha, ha, ha, ha)

It got to be (Bando!)



Just one girl's a lot for me (Ha, ha, ha, ha, ha)

I mean obviously (Ha, ha, ha, ha, ha)

If the world's gone down, I've got to see (Ha, ha, ha, ha, ha)

I mean, I got to see (Ha, ha, ha, ha, ha)

Bad girl wanna fuck hot guy

Fake man wanna play both sides

Red tip, lookin' like hot fries

Two-piece, give 'em that Popeyes

Hollow man die like rat man

Rude boy gonna get red banned (Bando!)

Eat 'em good like Pac-Man

It got to be

Two sticks, cop car

Two clips, pop star

Take back, Coolio

Shake that bootyhole

ASAP, Four Five

Both knees, both eyes

Too hot, don't stop

It got to be



Can't stop, won't stop

Ride around runnin' that, too turnt

Summertime lockdown

2020, my time, uh

It got to be

Can't stop, won't stop

Ride around runnin' that, too turnt

Summertime lockdown

2020, my time, uh

It got to be

If the world's gone blind, then I can see

Only I can see

If the world's gone blind, then I can see

Only I can see



Pullin' up, Five Guys, red like ketchup

Why do I feel so special?

I'm on that run like (Bando! Bando!)

I got a flash like a camera

Sketchy like Joe Montana (Ha, ha, ha, ha)

(Don't stop)

Put it in my face

(Don't stop)

10.8

I'm out of breath, ho

Do it 'cause I said so

Trappin' out the Bando, Bando, Ban-

I told y'all niggas

Y'all thought I was playing but Gambino's back in this motherfucker

None of y'all are safe!

Someone turn the motherfuckin' bass up

They gon' find your homeboy face up

Lookin' for me like you gon' say somethin'

Talkin' that shit, you gon' pay for it

Talkin', I'm still on fire, fire

Happy, you still gon' die, die

Cappin', you still gon' lie, lie

Got to be



We can all go

Now we're all in this

Close your eyes

And share our happiness

We can all go

Now we are all in this

Close your eyes

And share our happiness"
17L09JJ5W7F5ou68mcAeMJ,Real Love,4yUqNSK6jMi7Y6eWl03U5r,Bando Stone and The New World,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,137398,,2024,"It's clear that your ever loving, it's coming from the heart
I never had anyone else to call on
It's clear that your ever loving, I knew it from the start
I opened my heart and saw it was all gone
I never had anyone else to be my friend

I'm loving you every day up until the end



It's clear that your ever loving, it's coming from the heart

It's clear that your ever loving, we'll never be apart



Yes you have the real, real, real love

Hoping that you feel love, feel real love

Yes you have the real, real, real love

Hoping that you feel love, feel real love



It's clear that your ever loving, and everyone can see

I wanna be someone that you can count on

I wanna be everything that you wanted me to be

Been waiting forever, I don't know how long



Before you came everything else was so, so cold

I never thought something special I'd have or hold

It's clear that your ever loving, I'm always

It's clear that your ever loving



Yes you have the real, real, real love

Hoping that you feel love, feel real love

Yes you have the real, real, real love

Hoping that you feel love, feel real love



Hoping that you feel love, feel real love

Hoping that you feel love, feel real love

Hoping that you feel love, feel real love

Hoping that you feel love, feel real love



Real love

Real love

Real love

Real love

Real love

Real love

Make you feel love

Real love

Real love

Real love"
11bJ1ws3dathgY9uzADUhL,In The Night (feat. Jorja Smith & Amaarae),4yUqNSK6jMi7Y6eWl03U5r,Bando Stone and The New World,73sIBHcqh3Z3NyqHKZ7FOL,"Childish Gambino, Jorja Smith, Amaarae",229999,,2024,"A town do it, don't stop, you was sorta rich
You nigga missed the bank by a quarter inch
I'm hopping out the coup, with my titties out
Do they have a sauna's all I care about
I'm 'a make a Billie like I'm Ellish
You can't see me flying, 'cause it's private

She ain't never been inside a Hyatt

When we met in person you acting quiet



Love how she saying that shit, might have to marry this bitch

Bought her a crazy car, lock it, it sound like this

Nigga is tite that I got her, I walk through the party, she all on my shoulder

I'm bucking up quick, he gotta hoe she might jump on a dick

Head on a swivel it's making him sick

I did it I did it I'm running up on ya, I'm there in a minute

I did it myself, a million bajillion I made every penny

He never got even he still just a critic, he still in his feelings

They wanted me dead they hate when I'm breathing



I want all the smoke

She said baby what's a ""yacht""? I said a kinda boat

Talking dirty, you don't wash her mouth with olive soap

Now my hater want a job, but he ain't make the cut

Got my shorts above my knees, I'm feeling like a slut

Got my slammys right behind me if you wanna jug

Talking shit but when I see 'em they like ""Where my hug?""

I be stomping, pointing at me, she like ""There my thug""

Had to hold her back, she wilding, saying



Lemme talk my shit, ooh I'm on fire

If they said we friends they a liar

When it come to tools, I'm maguver

I'm 'a touch the roof if I'm higher

Someone said the Benz was too gaudy

So I went and got the new Pagani

I was making plans with your shawty

I'm 'a keep my mouth in the potty



After you pop a pilly hoe

I serve it to your sister, she a silly hoe

Spilling champagne on a mini boat

Pimping pussy out this Bentley, got like 20 hoes



I'm running this bitch like a race

Bitch, I'mma nut in your face

Most of the Internet fake

He gonna be real with that gun in his face

She still wanna fuck, we done done it all day

24 karats and ain't none of them fake

Pop shit, hoe, talk shit, huh huh, hold up, right



I love all my opps

The bitch done seen me whipping chicken

Almost called the cops

I feel like Gucci mane

I might just throw her out the drop

I kicked the hoochie out the hummer

Almost killed the thot. Huh huh



On 5th ave with the cannon

I got 50 baby mammas in Atlanta

All the hoes screaming this a fucking anthem



Passing hoes no hands I'm cruising

Pop shit all day they snoozing

If you broke hoe you got the cooties

All my friends all dead like Uzi



Two chains on me I'm different

I can fuck up a check and go missing

When I walk in, I feel attention

Shitting on bitches I'm leaving 'em pissed



Bad hoes go loco

Body too tea, bitch hot like a throat coat

I ain't fucking with nobody, this a coupe

Why would I need me a photo?

Chocolate bitch, I be on toxic shit

He eat me up like coco

I'm a P ass bitch, you the opposite

Keep a nigga in a chokehold"
2pNYM3OcS7WdCW13TuhMeK,Yoshinoya,4yUqNSK6jMi7Y6eWl03U5r,Bando Stone and The New World,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,202409,,2024,"That's my brother, don't you know it?
I stuck around like Yoshinoya
Stone Mountain read and the caster cord
This my life, I must enjoy it
This my life, they bus it for it
We don't hold back, we must go forward

Stay where you at, you're supposed to, boy

Niggas is fake, I won't ignore it



I put your boy in the seat

You got your bis' in the streets

I wash my hands when I eat

I don't wanna handle the key

I don't know no one BD

But they dependent' on me

Niggas don't know where I'm at

I find your house on the app

People around you ain't slatt

They plottin' hard when you slatt

They got a gun in your back

This who you trust you sleepin' at night

I look in the mirror I see what I like

It is what it is, I'm right when I'm right

Fuck with my kids, you fuck with your life

You fuckin' these hoes, I'm fuckin' my wife

AK not silent like knife

Think he won't do it, I might

I gotta do what I like

I gotta, that's my word



That's my brother, don't you know it?

[?] from Yoshinoya

Stone Mountain read and the caster cord

This my life, I must enjoy it

This my life, they bus it for it

We don't hold back, we must go forward

Stay where you at, you're supposed to, boy

Niggas is fake, I won't ignore it



This is a code red for old heads

Who never liked my short shorts and [?]

Been a minute since he had to fit it on the notepad

I was busy buildin' up the life that niggas don't have

Told me that money make you lonely, it ain't so bad

Niggas jokes are so dad

They haven't seen their son in a month

Sold some apple stock to buy a farm, I needed to stunt

I told 'em take the back end points, he wanted to front

Now his career's in a blunt

These rappers cosplay, the industry Comic-Con

The industry evil people, me and fam' gotta trauma bond

Drive like the Autobot

Integrity whore, say what I mean

Apologize if I didn't, or clarify

If it's written in stone

Freak it and leave it alone

Give it time, let the truth come to light

Let 'em catch up

Niggas peepin' like, damn, he was right

Rather have my foot on their neck than they hand on the mic'

Rather die a good man with a bad wife

These niggas almost sticked me and they're dressin' like a hype beast

Used to get the peach milkshake and add the eight-piece

White boy throwin' dirt on my name for the faint peace

Checks off, death, murder, and pain, leave you empty

I curse you with that knowledge

Put they hands on a woman for the clout but said I'm wildin'

Death before the sauna

On my mom like Keke Palmer

I'm allergic to the drama, you saw me and Tyler

I'm allergic to this rap shit

Made a song, but spent more time writin' the caption

I'm an actor, you can put that on set

I'm about that action

My tweets all lower case I saw these niggas cappin'

My homegirl said we a stalker, so I ain't dappin'

I ain't see you, man, what happened?

Man, the blog era overtakin' all our stars

My favorite spot was 'bout to close, so I made some calls

Bitch nigga, eat a dick and doggy bag of balls



You've never heard of Chaka Khan?

What are they teaching you in school?"
6FQlvBbMADksaic1zeLnm7,Can You Feel Me (feat. Legend),4yUqNSK6jMi7Y6eWl03U5r,Bando Stone and The New World,73sIBHcqh3Z3NyqHKZ7FOL,"Childish Gambino, Legend",178780,,2024,"Sun
Rain
Two
Chains
On
Me

So softly

Halo

Sky

Birds

Fly

Floating

Up

I'll never come back down



So

High

Your

Eyes

Don't

Cry

I'm all around



Can you feel me?

Sing



I'm so fly like Batman

I can fly up to the moon

Stars in the sky like a stadium

They lighting up the whole room



We can care less what you do now

This ain't a villain era, this a killing era, we ain't feel u never naw

I take my time on the beat, I watch what I eat

They think I left, but they saving my seat

Said I fell off, but I need the receipt

I'm still at the peak



Can you feel it?

Sing (sing)



My girl put food on the plate when I open the gate

I fell in love, they call it ""self-hate""

Heaven on Earth, I don't have to wait

We made a child, you made a mistake



I wanna go wherever you are

You're in my heart

You're in my soul, we're never apart

Running around like kids in the dark



Where the fireflies and the crickets hum

So many kids there's a million of 'em

So many kisses you're sick of 'em



I ain't sick of them

I can feel one coming



Can you feel me?

Can you feel me?



I wanna show you, that I'll always be here

Harvest the love you grow me each year

Without your love I wouldn't be here

You was around when I needed you most



My mama knew she was feeding the GOAT (oh, ah)

Something was wrong with you, I didn't know

Tears in my eyes

Boys who was telling me lies

Daddy took me to the side

Told me it's okay to cry

I felt so helpless inside



Can you feel me?



One more time



Love is a gift to the ones who didn't make it

I lost my dad and couldn't take it

I saw his face, I couldn't shake it

Baring my soul, completely naked

When you're with me you're whoever you are

They wanna speak, but don't know who you are

Back when they used to say, Danny

I had the heat like Miami

I ain't show up to the Grammys

I'd rather be with my family

He call for me, not the nanny



You just a stranger

Can't give nobody candy

You fell off you, you need a band-aid

I have more fun on my play dates

I got the drive, without the Mercedes

I never try, I know I'm enough



You came from above

My purpose is love"
61wsDs3Dbb11h1m2tw9eMZ,No Excuses (feat. Ludwig Göransson & Kamasi Washington),4yUqNSK6jMi7Y6eWl03U5r,Bando Stone and The New World,73sIBHcqh3Z3NyqHKZ7FOL,"Childish Gambino, Ludwig Göransson, Kamasi Washington",443205,,2024,"You don't have to say goodbye
I don't cry anymore
You don't have to come outside
I don't try anymore
You don't have to meet my friends

I don't laugh anymore

You can go out with your friends

I'll be fine anymore



Because

Ooh, cold love

When you step outside

Cold love

Oh, you can feel it



You don't have to be afraid

I don't pry anymore

You don't need to state a case

I don't lie anymore



You don't have to say you're sorry

I don't love you anymore

You don't have to rub my back

I'm not high anymore



Because

Ooh, cold love

When you step outside

Cold love

Oh, you can feel it

Oh, cold love



What your feeling

Cold love



You don't have to play pretend

I'm not young anymore

You don't have to count to ten

I don't run anymore



We don't have to first be friends

Got no time anymore

You can put your heart aside

It's not mine anymore



You gave me the cold love

Now I'll never love no one else

You gave me cold love

You gave me cold love

Now I'll never love

You gave me cold love"
