word,frequency
"(you,",1
oh),1
oh,1
"whatever,",1
"know,",1
did,1
alright,1
sayin'?,1
drawin',1
conclusions,1
parsons,1
somethin',1
loved,1
crazy,1
nope,1
"tweak,",1
ended,1
stayin',1
week,1
"ghetto,",1
"rough,",1
virginia,1
beach,1
days,1
temper,1
shorter,1
sensin',1
on-site,1
smother,1
whole,1
other,1
forget,1
discovered,1
"that,",1
any,1
try,1
trouble,1
gon',1
find,1
w-w-w,1
croc,1
site,1
"dot-com,",1
baby,1
hot,1
mom,1
ask,1
"all,",1
(mother,1
proud),1
viens,1
"tout,",1
rubber,1
birkin,1
"some,",1
introduce,1
"""period,""",1
end,1
sentence,1
at?,1
been,1
goin',1
off,1
"ass,",1
ass,1
act,1
supposed,1
friends',1
bakin',1
"girlfriends,",1
interested,1
friends,1
cook,1
"kitchen,",1
amends?,1
least,1
cakes,1
should,1
prolly,1
stick,1
lever,1
soleil,1
t'as,1
contrats,1
"téléphone,",1
pros,1
"meuf,",1
"m'aimes,",1
régale-moi,1
traite,1
game,1
chiotte,1
gosses,1
restent,1
"bouche,",1
l'avortement,1
"oh,",1
t'es,1
trouvé,1
genre,1
délires,1
con,1
juge,1
"pas,",1
gradins,1
premières,1
loges,1
(c'est,1
factuel),1
sortir,1
sans,1
sucent,1
"nul,",1
balles,1
tournez,1
(fah),1
fac,1
"benz,",1
message,1
toucher,1
depuis,1
"voiture,",1
scope,1
match,1
marque,1
autour,1
suce,1
cou,1
dracula,1
frappée,1
"derrière,",1
plaquer,1
nouvelles,1
ennemis,1
frappe,1
haineux,1
tournent,1
why,1
sound,1
hung,1
g-wagon,1
"culli',",1
import,1
"feelings,",1
record,1
met,1
bitch,1
pay,1
tip,1
service,1
"frank,",1
dessert,1
maybach,1
chrome,1
"currency,",1
convert,1
heard,1
bank,1
account,1
stuck,1
buck,1
bucks?,1
hundred,1
hundreds,1
around,1
heart,1
europe,1
you?,1
badder,1
gyal,1
run,1
"anti,",1
sex,1
average,1
"okay,",1
daddy's,1
sister,1
family,1
picture,1
way,1
tbh,1
"pound,",1
"man,",1
leave,1
y'all,1
"vacation,",1
antigua,1
[interlude],1
stop,1
"it,",1
makе,1
thе,1
pound,1
envoyez,1
discute,1
baisé,1
mecs,1
guides,1
"yeux,",1
tiennes,1
l'inévitable,1
c'était,1
"pensées,",1
sentais,1
mirna,1
habib],1
"ah,",1
"putain,",1
éco,1
disait,1
économies,1
étaient,1
pleines,1
n'étaient,1
pleine,1
"""l'éco",1
"était—""",1
"""il",1
"classe,",1
"éco""",1
monte,1
cet,1
"j'appelle,",1
fridayy],1
présenter,1
l'encule,1
considère,1
"fils,",1
alors,1
"club,",1
retrait,1
liqueur,1
"gobelet,",1
passion,1
gobelet,1
l'adderall,1
"ennemi,",1
"victime,",1
romance,1
j'essayais,1
danser,1
enlever,1
mains,1
hanches,1
liasses,1
tenue,1
"chro',",1
pointue,1
chance,1
"romantique,",1
avion,1
tellement,1
classe,1
laisser,1
savage],1
"wow,",1
wow,1
virer,1
attacher,1
pointer,1
fer,1
lui,1
meurent,1
côté,1
prêt,1
ennemi,1
désolée,1
cendrier,1
(salope),1
glock,1
mac,1
dre,1
passer,1
mauvaise,1
journée,1
mère,1
d'un,1
"4l,",1
perte,1
"regarde,",1
"douze,",1
"""pourquoi",1
douze,1
quatorze,1
l'arrière,1
l'avion,1
ouf,1
vacances,1
chelous,1
chef,1
sert,1
repas,1
"dis,",1
mange,1
chose,1
poulet,1
jerk,1
"jours,",1
"?""",1
"géniale,",1
manger,1
fouilles,1
voulais,1
pleurer,1
cherchais,1
quelque,1
j’en,1
