word,frequency
sayin',1
ammunition,1
office,1
up?,1
exhausted,1
that—,1
don’t,1
"(brrrt,",1
"gawd,",1
shade,1
"grave,",1
"around,",1
"day""",1
models,1
magazines,1
stare,1
sick,1
kinda,1
"lost,",1
thought?,1
smack,1
"lookie,",1
ex,1
forfeit,1
"girl,",1
"flag,",1
upset,1
wave,1
blowin',1
vip,1
"left,",1
toujours,1
"he-headshot,",1
many,1
soft?,1
wrong?,1
"headshot,",1
closed,1
cardi!,1
‘em,1
say?,1
"ay,",1
hahaha,1
(egh,1
jouit,1
"riche,",1
rendre,1
rien),1
(donne,1
leur,1
"filles,",1
mot,1
arrivent,1
avion,1
bleues,1
ya’ll,1
charts?,1
both,1
"labels,",1
"hands,",1
throw,1
sight,1
"hater,",1
flight,1
"dough,",1
laced,1
mic,1
"lights,",1
script,1
(laced),1
sorry,1
"streets,",1
tolerance,1
hype,1
"doin',",1
flexin',1
overnight,1
happened,1
co-come,1
numbers,1
givin',1
bust,1
deadass,1
"fuck,",1
soul,1
you:,1
dead,1
should,1
shape,1
comfortable,1
(brrrt),1
trainer,1
(who?),1
screwed,1
"info?""",1
"ball,",1
"""gimme",1
kimbo,1
deposits,1
info,1
asking,1
tellers,1
nuts?,1
stank,1
punk-ass,1
doubted,1
mo'fuckers,1
ruthless,1
"shit""",1
regret,1
hip,1
"b?""",1
answer,1
climbed,1
floor,1
dms,1
gat,1
"bangers""",1
facebook,1
"twitter,",1
password,1
be?,1
wifey?,1
(bangers),1
key,1
tires,1
lyin',1
judges,1
would,1
old,1
wassup,1
ugly,1
(stop),1
curve,1
homies?,1
message?,1
"""bitches,",1
"cookin',",1
learn,1
week,1
"phillipe,",1
bought,1
p,1
lights,1
monopoly,1
swallow,1
"hittin',",1
(skrrt),1
offset!),1
steppin',1
"day,",1
prom,1
sounds,1
beast,1
"mode,",1
"hoodie,",1
"low,",1
woah,1
road,1
dig?,1
hey!,1
"ya’ll,",1
"deadass,",1
weak,1
"lamborghini,",1
"""chef",1
ordered,1
shook,1
glow,1
bookin',1
"before,",1
(hands,1
down),1
sneak,1
(hey!),1
(nah),1
'mountin',1
(water),1
somethin',1
fountain,1
"mornin',",1
woke,1
dissin',1
(flash),1
pic,1
wrist,1
'specially,1
"daughter,",1
badder,1
three,1
"mvp,",1
wishlist,1
"bleue,",1
"beefin',",1
partira,1
devil,1
"gigglin',",1
trash,1
"stink,",1
junk,1
ramènerai,1
ville,1
hashtag,1
"""#cardibissoproblematic""",1
backlash,1
twitter,1
(bien,1
"race,",1
"tay-k,",1
"wanted,",1
car,1
sûr),1
"this""",1
4:,1
"replied,",1
"surprise,",1
prayed,1
elle,1
keepin',1
slaved,1
own,1
happen,1
trappin',1
frappé,1
ken,1
griffey,1
count,1
(sheesh),1
(home,1
run),1
"trickin',",1
women,1
tie,1
"winnin',",1
devenue,1
rapper),1
"(chance,",1
épaisse,1
suppose,1
qu'elle,1
mangé,1
jiffy,1
competin',1
"competition,",1
quavo],1
"field,",1
genre,1
(igh!,1
"baiser,",1
puis,1
virent,1
(smash),1
outils,1
grand,1
self,1
except,1
"garçon,",1
melt,1
maaco,1
wish,1
"else,",1
mess,1
free,1
teach,1
(grand,1
"abrupt,",1
stopped,1
worse,1
you's,1
lovin',1
garçon),1
"m's,",1
huh!),1
(huh),1
(paquets),1
commentary,1
"talkin',",1
"ballin',",1
jerry,1
tom,1
"rat,",1
"pizza,",1
caesar's,1
"some,",1
makaveli,1
"2pac,",1
mixed,1
pop',1
jour,1
congé,1
sortir,1
anneaux,1
séries,1
éliminatoires,1
(anneaux),1
pots,1
"rythme,",1
cuisson,1
"havin',",1
baggage,1
ripken,1
pilin',1
foxx,1
jamie,1
(tuer),1
"sacs,",1
peux-tu,1
"floatin',",1
"chosen,",1
"goals,",1
arose,1
concrete,1
rose,1
knowles,1
"beyoncé,",1
pictures,1
sentir,1
scelle,1
further,1
binderella,1
tale,1
fairy,1
real-life,1
tailored,1
sous,1
meurtre,1
"essayer,",1
"flight,",1
blessings,1
second,1
(cha-ching),1
rocks,1
jeweler,1
going,1
socks,1
ones,1
(those),1
balenciagas,1
(signin'),1
signin',1
pen?,1
where's,1
donner,1
tous,1
"stuntin',",1
empile-les,1
plafond,1
(plafond),1
(told,1
tir,1
civils,1
(civils),1
"elevators,",1
pissy,1
carpets,1
vide?,1
"james,",1
'bron,1
reach,1
'venchy,1
"euh,",1
"andre,",1
(ugh),1
champagne?,1
qu'est-ce,1
champagne,1
c'est?,1
portes-tu,1
iyanla,1
guala,1
magic,1
ruisselle,1
(quoi?),1
cal,1
bike,1
gadgets,1
passes,1
asses,1
badges,1
pep,1
yoncé,1
'member,1
tes,1
small-ass,1
"drapeau,",1
bear,1
"vomir,",1
"own,",1
t'inquiète,1
stayed,1
"switch,",1
ashamed,1
"change,",1
comments,1
ash,1
sentiments,1
strip-to-pay-the-bills,1
way-before-the-deal,1
(emmerde,1
fillin',1
dante,1
peak,1
les),1
"cash,",1
pompeii,1
hurt,1
danser,1
mud,1
"rolls,",1
role,1
"bone,",1
daddy,1
glitter,1
"knick-knack,",1
"paddywhack,",1
dip,1
dog,1
bet,1
"hip,",1
above,1
bone,1
(bone),1
(home),1
"'roid,",1
"accounts,",1
checked,1
block,1
"way,",1
'droid,1
stupid,1
opp,1
"goofy,",1
arrove,1
wraith,1
ayesha,1
"cornbread,",1
"currys,",1
"married,",1
caked,1
scott,1
mona,1
another,1
"mail,",1
forgot,1
"(yeah),",1
flakes,1
frosted,1
"charms,",1
gate,1
without,1
"p's,",1
makeup,1
relate,1
"steak,",1
dinner,1
none,1
collard,1
"greens,",1
"tank,",1
"popped,",1
bill,1
father,1
"unimportant,",1
"open,",1
crack,1
legs,1
working,1
months,1
mixtapes,1
'round,1
fond,1
"honestly,",1
"neck,",1
they're,1
"much,",1
banks,1
fee,1
"there,",1
"party,",1
"at,",1
invest,1
"spit,",1
wet,1
sec',1
"vag',",1
raf,1
asscheeks,1
"""goals,""",1
bape,1
"whip,",1
"unattractive,",1
unemployed,1
"bills,",1
pay,1
"street,",1
hottest,1
vroom),1
"(vroom,",1
3],1
horse,1
style,1
"boo,",1
"work,",1
yves,1
"pole,",1
slip,1
"""okay""",1
305,1
drive,1
swim,1
lake,1
babe,1
steph,1
"(fat),",1
draco,1
lust,1
"fortune,",1
coordinates?,1
"pin,",1
"appel,",1
audience,1
t'attends,1
quitte,1
before,1
l'endroit,1
treat,1
relooking,1
l'ai,1
rendue,1
accro,1
payola,1
"(accro,",1
(diamants,1
"(a-alright,",1
(hol',1
"(alright-alright,",1
luxury,1
(wow),1
young,1
"misfortunate,",1
head,1
"belly,",1
(ouf),1
rock,1
between,1
inconsistent,1
(danse),1
flawed,1
"fromage,",1
fromage,1
mirror,1
(fromage),1
"trippin',",1
forget,1
"huncho,",1
rodéo,1
"disrespect,",1
blatant,1
instead?,1
loves,1
(huncho),1
jet,1
"privé,",1
middle,1
d'escales,1
bed?,1
heartless,1
vision,1
target,1
lawyer,1
wait,1
contact,1
questions,1
lamborghini,1
(skrrt!),1
stutter,1
keyed,1
message,1
"fine,",1
getting,1
(blatt),1
returnin',1
likin',1
lesson,1
learned,1
slim,1
thought,1
"waist,",1
poured,1
creep,1
"tlc,",1
keisha,1
tommy,1
though?,1
"cool,",1
(ice!),1
gs,1
"jew,",1
chew,1
charges,1
matter,1
regardless,1
karma,1
"m.o.,",1
pissed,1
would've,1
stressed,1
decide,1
"workin',",1
few,1
(gs,1
coulda,1
lives,1
"rockin',",1
"poolside,",1
chillin',1
"putas,",1
freezed,1
chasin',1
(what?),1
proving,1
"wrong,",1
"urgence,",1
"disponible,",1
aller,1
malade,1
bagarre,1
café,1
"chaud,",1
d'autres,1
(trop,1
voulaient,1
riche),1
c'était,1
50,1
"messages,",1
(m'appeler),1
m'appeler,1
devoir,1
jeans,1
soit,1
"toi,",1
moulant,1
(50,1
réveiller,1
préfère,1
1-800,1
911,1
ressentir,1
quelqu'un,1
"temps,",1
tic,1
ligne,1
étais,1
(oh),1
haut-parleur,1
mets,1
"cœur,",1
démesure,1
voilà,1
diva,1
devenir,1
"fille,",1
bonne,1
fois,1
deux,1
(démesure),1
essaie,1
agis,1
doigt,1
bague,1
"portable,",1
sonnerie,1
cul,1
cale,1
arrive,1
fout,1
fierté,1
fille,1
(t'essuyer),1
décider,1
premier,1
appeler,1
est-ce-que,1
fallait,1
débarrasser,1
couche,1
(se,1
débarrasser),1
attrapons,1
"semaine,",1
nuit,1
"ooh,",1
(woah),1
(rrr),1
balvin,1
écris,1
"goza,",1
toca,1
sufre,1
merde,1
"changement,",1
jouer,1
qu'un,1
