word,frequency
opps,2
"(1,936,300)",2
drinkin,2
driving,2
"(1,635,486)",2
betrayed,2
key),2
"(1,509,900)",2
soda,2
"(1,509,801)",2
oh,2
ok,2
"(1,380,627)",2
cold,2
"(1,342,115)",2
rollies,2
"(789,752)",2
"(716,036)",2
"(2,161,930)",2
"(2,871,367)",2
walka),2
"(3,121,376)",2
dollar,2
facetime,2
liq,2
"(59,144,979)",2
manman,2
"(3,811,641)",2
asmr,2
"(3,750,296)",2
"(63,409,198)",2
1.5,2
peace,2
"(63,438,273)",2
slime,2
deserve,2
"(3,025,667)",2
drip,2
"(3,017,775)",2
"(3,001,478)",2
fuckin,2
"(2,978,842)",2
seeing,2
lap,2
"(65,276,205)",2
double,2
"(69,987,789)",2
"(2,875,739)",2
yachty,2
"(704,138)",2
"(2,222,987,403)",2
d),2
"(123,320,819)",2
immortal,2
"(129,249,274)",2
numb,2
"(141,228,616)",2
harold),2
"(482,620)",2
"(442,565)",2
firing,2
"(433,845)",2
"(387,295)",2
pot,2
"(374,056)",2
malone),2
trappin,2
"(353,443)",2
drake),2
nino,2
"(345,142)",2
organized,2
crime,2
bullet),2
"(302,981)",2
right,2
like21,2
features:,2
post,2
lotta,2
never,2
guapo),2
duke),2
"(645,579)",2
mookie,2
mardi,2
gra),2
"(622,443)",2
extendo,2
"(603,524)",2
hollow,2
tips,2
"(569,355)",2
jose,2
"(89,703,135)",2
whoa,2
"(533,031)",2
hate,2
blasphemy,2
hardo),2
choppa,2
"(121,087,152)",2
gunna),2
"(121,254,189)",2
quavo),2
saved,2
"(525,139)",2
"(121,356,155)",2
"(55,308,731)",2
"(3,829,836)",2
"(4,061,959)",2
convo,2
"(26,692,049)",2
special,2
"(26,238,816)",2
freestyle,2
min,2
dawg,2
"(24,682,470)",2
7,2
"(24,528,032)",2
"(38,923,107)",2
serving,2
"(39,331,594)",2
"(40,747,555)",2
[part,2
"(23,766,752)",2
law,2
rip,2
break,2
luv,2
"(41,341,365)",2
gun,2
"(22,595,822)",2
behind,2
"(21,664,931)",2
"(21,081,157)",2
good,2
"(36,950,724)",2
"(36,035,782)",2
picky,2
miami),2
people,2
"(34,818,726)",2
"(34,170,157)",2
darth,2
vader,2
"(33,810,586)",2
nothin,2
"(33,561,423)",2
a&t,2
"(35,818,713)",2
yung,2
slidin,2
"(33,156,192)",2
"(26,976,254)",2
close,2
eyes,2
"(30,064,377)",2
pad,2
lock,2
"(28,872,673)",2
girl,2
"(28,562,121)",2
"(27,908,274)",2
letter,2
"(27,377,175)",2
life,2
"(41,963,147)",2
project,2
"(42,453,939)",2
dreezy),2
"(6,398,176)",2
disrespectful,2
foot,2
"(46,436,740)",2
"(5,389,165)",2
vette,2
trouble),2
"(4,726,070)",2
daughter,2
ilovemakonnen),2
"(4,708,833)",2
motorcycle,2
"(4,521,281)",2
men,2
hardo,2
jimmy,2
famous,2
wopo),2
"(49,231,970)",2
whole,2
"(52,440,821)",2
"(54,489,487)",2
"(4,232,759)",2
stalkers,2
wow,2
"(4,226,470)",2
"(45,623,112)",2
pimp,2
"(45,399,327)",2
"(7,201,702)",2
pat,2
"(43,209,195)",2
"(44,987,125)",2
4l,2
schoolboy,2
q),2
"(20,362,659)",2
"(19,352,384)",2
"(18,140,004)",2
spiral,2
"(17,850,296)",2
"(16,938,358)",2
steppin,2
"(16,405,844)",2
(interlude),2
"(12,737,266)",2
"(10,329,814)",2
intro,2
"(10,262,557)",2
"(9,398,964)",2
emergency,2
gunna,2
"(8,616,931)",2
"(8,567,134)",2
mind,2
rockstar,2
[instrumental],2
dead,2
stoppa,2
x,2
wreck,2
"(499,271,864)",2
churches,2
box,2
"(8,244,361)",2
means,2
cole),2
"(70,341,969)",2
j.,2
"scott,",2
"(832,512,800)",2
account,2
any,2
"(9,774,903)",2
balenciaga,2
bank,2
"(9,840,233)",2
kodak,2
between,2
black,2
"(11,710,355)",2
"(67,665,769)",2
"(71,203,577)",2
"(71,687,481)",2
e,2
2.0,2
dugg,2
42,2
childish,2
"(5,744,994)",2
morray),2
monster,2
pressure,2
"(157,225,926)",2
w/o,2
"(172,171,863)",2
runnin,2
"(267,020,131)",2
"(6,337,493)",2
killers,2
"(84,428,539)",2
clout,2
ghostface,2
"(325,276,602)",2
"(441,392,569)",2
"(7,303,841)",2
"(7,360,687)",2
"(79,071,363)",2
future),2
"(12,320,438)",2
"(13,347,739)",2
t.i.),2
"migos,",2
"(24,133,221)",2
pay,2
"(25,793,676)",2
bonet),2
kadhja,2
"(51,837,469)",2
ink,2
12.38,2
"(25,998,341)",2
outstanding,2
"(26,375,008)",2
offended,2
ea,2
"(42,589,383)",2
"(35,515,733)",2
"(29,983,583)",2
justin,2
bieber,2
triggered,2
lyrics21,2
"(35,040,921)",2
"(35,296,769)",2
secret,2
both,2
sides,2
"(23,467,949)",2
doe,2
"future,",2
arms,2
iced,2
undefeated,2
"(15,416,323)",2
mister,2
"(65,757,186)",2
"(17,083,363)",2
boy),2
cocky,2
"mane,",2
"(21,933,825)",2
scared,2
london,2
"(17,201,192)",2
miguel),2
track),2
"(19,943,804)",2
"(61,687,783)",2
slow,2
pass,2
"(58,436,868)",2
"(5,114,924)",2
150,2
yg,2
flair,2
bbo,2
"(95,956,467)",2
f,2
migos),2
"(93,380,107)",2
yessirskiii,2
drip),2
ric,2
"(1,797,133)",2
hogan,2
"(89,555,021)",2
race,2
"(86,462,018)",2
hulk,2
"(744,025)",2
god,2
"(231,634)embed",2
"(103,067,594)",2
b,2
"(106,953,478)",2
bartier,2
"(350,844,873)",2
(my,2
10,2
girls,2
"(311,309,411)",2
sneakin',2
"(203,285,501)",2
"(138,331,630)",2
legacy,2
scott,2
"(118,325,817)",2
focus,2
"(117,211,625)",2
floating,2
thank,2
songs:,2
"(2,765,696)",2
yellow,2
motivation,2
tape,2
mr.,2
[savage,2
"(2,715,949)",2
l,2
m,2
child's,2
gambino),2
"(2,513,864)",2
"(2,721,808)",2
.,2
number,2
"(154,678,882)",2
future,2
"(4,806,712)",2
nasty,2
y,2
[malaa,2
"(4,171,544)",2
t.o.p.,2
"(2,213,095)",2
flag,1
taught,1
broad,1
road,1
[chorus:,1
conversation,1
"talkin',",1
auntie,1
hair,1
"shows,",1
"bear,",1
smokin',1
doin',1
"nothin',",1
gang-banging,1
notices,1
poor,1
playa,1
contributorstranslationsportuguêsespañolfeel,1
lyrics[verse,1
snatching,1
"chains,",1
savages,1
supposed,1
met,1
"but,",1
player,1
counting,1
"ways,",1
played,1
part,1
chose,1
clothes,1
school,1
uncle,1
smooth,1
eviction,1
kennel,1
wrists,1
patience,1
swirl,1
cars,1
sayin'?,1
contributorstranslationsportuguêsespañoltürkçeocean,1
72,1
air11embed,1
too,1
stiff,1
condom,1
odds,1
bonnie,1
"clyde,",1
"dirty,",1
plug,1
there,1
fake,1
"love,",1
care,1
"spoiled,",1
share,1
open,1
"eyes,",1
"girl,",1
