word,frequency
deputy,2
"a,",2
promise,2
saw,2
our,2
"(yep),",2
(that's,2
whole,2
watts,2
funk?,2
cops,2
for),2
chased,2
(givin',2
ha!,2
green,2
now!,2
coming,2
"aw,",2
"fence,",2
named,2
everybody's,2
fun,2
"bird""",2
"""run,",2
double,2
boogie,2
stripes,2
living,2
(get,2
running,2
punk,2
"back,",2
east,2
must,2
pencil,2
bigger,2
flying,2
fucked,2
military,2
"saying,",2
punk-ass,2
louis,2
hair,2
12,2
dip,2
knows,2
da,2
nasty,2
bomb,2
threw,2
we'll,2
yell,2
"later,",2
date,2
hat,2
brothers,2
tame,2
stringy,2
"hair,",2
blue,2
pale,2
because,2
l.a.,2
"westside,",2
skills,2
ku,2
klux,2
on.,2
chasing,2
they're,2
happy,2
matter,2
"what,",2
"way,",2
jeep,2
helped,2
"night,",2
mothership,2
sleep,2
radio,2
service,2
late,2
bomb-ass,2
klan,2
knock,2
"doe,",2
"hoe,",2
has,2
drug,2
jail,2
guilty,2
breaking,2
brett,2
penitentary,2
learnt,2
known,2
snappin',2
silly,2
chris,2
"benoit,",2
"degree,",2
use,2
pay,2
doin',2
away,2
"hi,",2
armed,2
"robbery,",2
thinkin',2
hennig,2
"'em,",2
jump,2
"him,",2
crack,2
clique?,2
fuckin,2
figure,2
turned,2
horsemen,2
chicken,2
"on,",2
"guess,",2
arn,2
fuck?,2
streets,2
saga?,2
curt,2
doing?,2
book,2
yes,2
foot),2
(ha,2
whatcha,2
mob,2
concrete,2
kickin',2
"deep,",2
boys,2
mama,2
"""please",2
pass,2
buffalo,2
treat,2
ride,2
waitin',2
dumb,2
"foot,",2
bounce,2
haeeee),2
"huh,",2
"sir,",2
(ooh,2
"yes,",2
months,2
"okay,",2
[*door,2
ya?,2
brand,2
"oh,",2
"motherfucking,",2
"umm,",2
mack,2
"crack,",2
wealth,2
"self,",2
society,2
"country,",2
sampled,2
yeah),2
tool,2
4,2
nigga!,2
easily,2
chain,2
lose,2
apparently,2
couch,2
die,2
got?,2
behind,2
type,2
muthafuckin,2
words,2
calm,2
plus,2
ran,2
"somethin',",2
closed,2
hands?,2
dissin',2
neck,2
wishy,2
style,2
while,2
bobby,2
rules,2
"dreamer.""",2
find,2
e,2
canada,2
throw,2
"rap,",2
"washy,",2
"system,",2
burn,2
crowd,2
nice,2
growin',2
life,2
"body,",2
picked,2
fam',2
stretched,2
preacher,2
dust,2
lines,2
bars,2
"devil,",2
hype,2
facin',2
dirt,2
racer,2
dropped,2
read,2
sex,2
game,2
aye,2
both,2
swine,2
x,2
ten,2
holy,2
"then,",2
alive,2
"gloc,",2
"nigga,",2
"calculated,",2
bench,2
finished,2
"jesus,",2
quotables,2
tight,2
came,2
miss,2
listen,2
sorta,2
road,2
speed,2
lost,2
ness,2
fly,2
earth,2
mind,2
it?,2
holdin',2
mountain,2
moves,2
what's,2
trevor,2
elijah,2
different,2
fifth,2
does,2
t&a,2
attention,2
"""nigga""",2
ounce,2
bag,2
sit,2
"dot,",2
touch,2
tonight,2
"irony,",2
cracka,2
average,2
killed,2
nice!,2
alpha,2
walk,2
ball,2
c,2
pole,2
change,2
guess,2
drop,2
punches,2
world,2
"this,",2
live,2
ping,2
"plan,",2
"nigga""",2
rise,2
taught,2
laundry,2
"reload,",2
beats,2
strong,2
"unload,",2
finger,2
trigger,2
bone,2
3,2
"homi's,",2
nutty,2
bob,2
'ganik,2
family,2
ruff-,2
scheme,2
murder,2
heart,2
r.i.p,2
hollow,2
"angles,",2
kid,2
"hollohan,",2
person,2
see?,2
flash,2
you'll,2
stand,2
smoke,2
wake,2
"no,",2
jus,1
yeeah!),1
"gomorrah,",1
gun!,1
"tub,",1
rub-a-dub-dub,1
(heh),1
gun...),1
(yeah...),1
"scary,",1
sodom,1
(trick!,1
rep!],1
who's,1
torah,1
hundred,1
preservation,1
dedicated,1
"occupied,",1
kickin,1
"c,",1
toons,1
coon,1
hennesy,1
pill-in,1
"headache,",1
motion,1
tennesee,1
whoa,1
"chillin',",1
"l.a.,",1
hell,1
say?,1
"play,",1
wants,1
"pill,",1
(devil),1
hips,1
(hah),1
qur'an,1
week,1
freak,1
"be,",1
"bible,",1
"stuff!""",1
stuff!,1
"""do",1
toast,1
"skate,",1
"rock,",1
next?,1
point,1
"bounce,",1
skips,1
teflon,1
ron,1
cd,1
"dips,",1
"2x,",1
club,1
nub,1
su,1
billy,1
(ready,1
(under,1
"ak,""",1
guerilla,1
seale,1
gawd),1
"bro""",1
nationnnn),1
"word,",1
wayyy),1
(here,1
in),1
herd,1
jail?,1
(for,1
"neighborhood,",1
tribe,1
"shabazz,",1
shoulda,1
"bail,",1
bike,1
heed,1
became,1
"light,",1
"flashlight,",1
bang,1
hole,1
groove),1
it),1
"up,bodies",1
prison,1
fix,1
1986,1
feds,1
mix?,1
pick,1
"tadow,",1
juan,1
valdez,1
failing,1
itself,1
failures,1
sends,1
attacka,1
"""freedom",1
announcer],1
jacka,1
nothing,1
contributorswhat,1
37,1
now3embed,1
"day,",1
(bout,1
uh,1
allah'll,1
(uh,1
me!),1
theme,1
chow,1
say),1
"clinton,",1
germ,1
huh,1
"ooo,",1
monster,1
right!),1
now),1
(feet,1
(wait),1
per,1
sperm,1
eyes,1
...hear,1
"skin,",1
gawd,1
lies,1
nappy,1
[break:,1
now!),1
"wanna,",1
"(yeahhh,",1
wayyy,1
cona,1
trash,1
cavebitch,1
persona,1
(yo),1
k,1
attempt,1
close,1
daytons,1
pile,1
trouble,1
doors,1
goes,1
throwin,1
w,1
sale,1
hand,1
dutchie,1
subpoena,1
crackas,1
bell,1
hip,1
adjust,1
stride,1
glide,1
outside,1
"bosnia,",1
herze,1
govina,1
siz-tre,1
bus,1
chevrolet,1
dutch,1
bong,1
"wrong,",1
sound,1
right),1
fiend,1
disco,1
alabama,1
black;,1
slap,1
cocked,1
hammer,1
human,1
y'know,1
"snow,",1
minute,1
hand!,1
expand,1
killa,1
"fan,",1
(uh),1
"think,",1
noah,1
build,1
down!,1
brian,1
like[bridge:,1
stanky,1
"hell,",1
arc,1
"""amen""",1
prayer,1
stare,1
belle,1
southern,1
spendin',1
"plus,",1
bombed,1
flat!,1
contributorsbop,1
clothin',1
funkateers,1
mister,1
"times,",1
tithe,1
outside?,1
readin',1
you's,1
"crook,",1
brotha,1
james,1
motha,1
edition?,1
40,1
slamma,1
bitch!1embed,1
rich,1
religion?,1
decision,1
seven,1
nubian,1
least,1
albino,1
like[hook],1
hoe,1
"mine,",1
rat-a-tat-tat!,1
clap,1
church-van,1
bass,1
emmitt,1
"derrier,",1
seven-eleven,1
captain,1
"tennille,",1
rappin',1
"happen,",1
marley,1
barbie,1
kinda,1
hardly,1
pair,1
silicone,1
fakin',1
frontin',1
coppertone,1
pies,1
roam,1
choppers,1
land,1
...but,1
worse?,1
convenient,1
"first,",1
"excuse,",1
lay,1
burst,1
"hearst,",1
patty,1
ransome,1
ship,1
bean,1
elijah's,1
several,1
jigaboo,1
found,1
daddy,1
soon,1
"""rape!""",1
plan,1
bitch'll,1
"screamin',",1
sooner,1
"""damn,",1
smilin',1
she-devils,1
"farrakhan""",1
tv,1
backstage,1
barkley,1
"ho,",1
