word,frequency
dum-dum,2
gas,2
starving,2
hole,2
30.,1
bieber,1
karol,1
shy,1
"answers,",1
26.,1
"mars,",1
27.,1
name),1
(call,1
all1embed,1
(-9),1
graffiti,1
montero,1
29.,1
beggin',1
farruko,1
28.,1
arе,1
pepas,1
(=),1
smokin,1
calum,1
joel,1
moth,1
"neiked,",1
habits,1
she'll,1
stone),1
universe,1
(+16),1
windowsill,1
town,1
boone,1
(wrote,1
(neiked,1
benson,1
(+4),1
mafia,1
swedish,1
frequеncies,1
.paak,1
25.,1
(-6),1
24.,1
23.,1
4,1
andersson,1
packs,1
thats,1
silk,1
sonic,1
g),1
window,1
(edit),1
twenty-four,1
31.,1
livin,1
corry,1
beverly,1
82,1
(-10)embed,1
future,1
sexy,1
50.,1
mercy,1
chlöe,1
49.,1
(+2),1
48.,1
hallow,1
yet,1
47.,1
a-o-k,1
verdes,1
tai,1
46.,1
chosen,1
blxst,1
45.,1
contributorstranslationsespañolportuguêsfrançaisitalianotürkçedeutschрусскийchemical,1
oxytocin,1
makin',1
doesn't,1
they'll,1
contributorstranslationsportuguês日本語deutschtürkçefrançaismourning,1
52,1
chemical9embed,1
"still,",1
mistakes),1
(maybe,1
mistakes,1
late,1
"fate,",1
fight,1
brains,1
(mhm),1
ready,1
"oraclе,",1
answеrs,1
restaurants,1
'round,1
sittin',1
2055,1
sleepy,1
saweetie),1
praise,1
36.,1
spot,1
cole,1
tyler,1
willow,1
"anxiety,",1
35.,1
sza),1
34.,1
west,1
44.,1
kanye,1
33.,1
blackpink),1
stallion,1
thee,1
megan,1
"ozuna,",1
sg,1
32.,1
(+3),1
favorite,1
rocky),1
37.,1
levitating,1
43.,1
42.,1
traitor,1
41.,1
brian),1
edamame,1
bbno$,1
40.,1
toxic,1
boywithuke,1
39.,1
acapulco,1
38.,1
(-18),1
hills,1
tainy,1
"towers,",1
myke,1
overpass,1
drip,1
remix),1
dagny,1
annahstasia,1
hold,1
kaycyy,1
blxst),1
idea,1
ray,1
arin,1
intoxicao,1
emilia,1
brightsider,1
hi-fidelity,1
anotha,1
rue,1
lava,1
ease,1
