word,frequency
god,23
mouth,23
going,23
grab,23
gets,23
someone,22
dre],22
"mushrooms,",22
any,22
"dre,",22
kid,22
check,22
stay,22
didn't,22
"that,",22
"god,",22
who?,22
wasn't,22
bed,22
"oh,",22
high,22
mr.,22
playin',22
(uh-huh),22
da,22
wrong,22
pull,22
50,22
'bout,22
straight,22
sad,22
fat,21
believe,21
"well,",21
nigga,21
[outro],21
meet,21
left,21
gun,21
dad's,21
drop,21
half,21
it’s,21
rapper,21
myself,21
wish,21
were,21
you've,21
ya,21
couple,21
heard,20
fault,20
wake,20
"like,",20
dope,20
det,20
which,20
behind,20
front,20
dada,20
game,20
act,20
slit,20
lil,20
change,20
thing,19
three,19
[outro:,19
follow,19
worse,19
marshall,19
throat,19
write,19
whatever,19
stuck,19
[intro:,19
"follow,",19
(let's,19
cuckoo,18
crying,18
they're,18
"down,",18
feels,18
"me""",18
2,18
"in,",18
sittin',18
hair,18
på,18
once,18
death,18
goes,18
sold,18
(if,18
criminal!,18
fans,18
crack,18
"see,",18
else,18
nobody,18
"you""",18
tape,18
happy,18
shots,17
"right,",17
tear,17
i’m,17
att,17
saw,17
daughter,17
days,17
[intro],17
women,17
album,17
legs,17
"wait,",17
most,17
"fault,",17
boys,17
du,17
"on,",17
hope,17
suck,17
wanted,17
tonight,17
something,17
today,17
side,17
fast,17
though,17
young,17
outta,17
miss,16
"say,",16
talkin',16
"eminem,",16
amityville,16
takin',16
reason,16
dance,16
body,16
fucking,16
dad,16
it?,16
back),16
rest,16
record,16
"fuck,",16
tellin',16
—,16
"damage,",16
dollars),16
"look,",16
[produced,16
hard,16
killed,16
looks,16
"alright,",16
"slim,",16
evil,16
"back),",16
med,16
"corner,",16
mark,16
rappers,16
roof,16
stops,16
tried,16
"go,",16
'fore,16
black,16
store,16
som,16
(come,16
watch,16
couldn't,16
round,15
royce,15
now!,15
"way,",15
born,15
eat,15
top,15
hang,15
against,15
everything,15
mentally,15
block,15
business,15
don’t,15
murder,15
fall,15
sometimes,15
should,15
sell,15
dirty,15
heart,15
called,15
lost,15
hurt,15
school,15
trying,15
slap,14
save,14
(slim,14
en,14
yo,14
turning),14
doubt,14
"no,",14
"what,",14
neck,14
quit,14
doin',14
conscience,14
"okay,",14
ride,14
motherfuckers,14
ran,14
me!,14
"girl,",14
neither,14
doc,14
(why,14
lookin',14
mama's,14
six,14
mother,14
(he's),14
fun,14
job,14
"time,",14
steal,14
(but,14
beef,14
mind,14
sayin'?,14
hot,14
second,13
"offended,",13
e,13
diss,13
wife,13
pussy,13
best,13
daddy's,13
square,13
car,13
"voices,",13
rhyme,13
thinkin',13
che,13
daddy,13
motherfucker,13
cry,13
drink,13
boy,13
know),13
found,13
funny,13
wall,13
hands,13
friend,13
empty,13
pain,13
"him,",13
"bad,",13
"'em,",13
stupid,13
mic,13
liquor,13
james,13
records,13
four,13
slut,13
mathers,13
(huh?),13
lives,13
bunch,13
vill,13
songs,13
club,13
"again,",12
stab,12
ready,12
because,12
supposed,12
soldier),12
sorry,12
like[chorus:,12
kim,12
"sorry,",12
loves,12
read,12
walked,12
fact,12
matter,12
five,12
de,12
her?,12
this?,12
damage,12
street,12
window,12
knife,12
now),12
wack,12
ripped,12
lyrics,12
under,12
"scream,",12
'round),12
us),12
(just,12
lyrics[intro:,12
jump,12
('round,12
grabbed,12
free,12
cool,12
minutes,12
along,12
can’t,12
****,12
screamin',12
water,12
"screamin',",12
dina,12
shady!),12
met,12
almost,12
"around,",12
fan,12
single,12
getting,12
dogg,12
anything,12
(yeah),11
break,11
standin',11
"there,",11
knock,11
roll,11
worry,11
sound,11
obie,11
anyone,11
tryin',11
"""fuck",11
anybody,11
(no),11
shady's,11
makin',11
cause,11
hide,11
"her,",11
radio,11
catch,11
"""oh",11
fake,11
"shot,",11
air,11
public,11
pop,11
"mean,",11
explain,11
guns,11
bust,11
em,11
park,11
between,11
"one,",11
pablo,11
end,11
late,11
girls,11
ten,11
bass,11
livin',11
across,11
controversy,11
night,11
"boy,",11
givin',11
family,11
dropped,11
you),11
"nigga,",10
fight,10
eyes,10
wrote,10
times,10
"too,",10
till,10
piss,10
"(yo,",10
you?,10
"door,",10
"money,",10
knows,10
words,10
room,10
drunk,10
may,10
bitch!,10
looked,10
"yes,",10
soon,10
shouldn't,10
it),10
"mad,",10
on),10
breathe,10
dark,10
"more,",10
red,10
fed,10
understand,10
dogg],10
thank,10
floor,10
rip,10
lyrics[intro],10
rain,10
already,10
choppers,10
//,10
nate,10
fell,10
together,10
hip-hop,10
rather,10
dude,10
shoulders,10
everywhere,10
watchin',10
borrow,10
"""i'm",10
"everybody,",10
respect,10
older,10
bit,10
"stan,",10
"hell,",10
"this,",10
shoulda,10
father,10
bottom,10
poppin',10
bringin',10
eminem:,10
lights,10
u,10
well,10
brother,10
"funny,",10
caught,10
year,10
right),10
snoop,10
crush,10
inte,10
(oh,10
"done,",9
chris,9
far,9
kids?,9
"die,",9
jumped,9
wrist,9
everyday,9
means,9
"ourselves,",9
"remix)""",9
shady),9
balls,9
quick,9
orange,9
drive,9
men,9
blame,9
this),9
kicked,9
signed,9
battle,9
bones,9
non,9
least,9
walks,9
nice,9
cold,9
magic,9
guy,9
bullshit,9
suddenly,9
earth,9
pretty,9
eric,9
rae],9
wonder,9
picture,9
doesn't,9
doing,9
collapse,9
bob,9
being,9
bomb,9
i),9
drivin',9
finger,9
shit),9
coming,9
touch,9
free),9
ring,9
few,9
"(huh,",9
fire,9
where's,9
closet,9
mine,9
2pac,9
yourself,9
sprayin',9
"life,",9
8,9
cops,9
broken,9
circus,9
bottle,9
asked,9
se,9
problem,9
(what,9
verse,9
dumb,9
felt,9
alive,9
smokin',8
proud,8
fired,8
assholes,8
needs,8
"and,",8
"uh,",8
startin',8
rack,8
"na,",8
exactly,8
threw,8
swallow,8
different,8
trees,8
slip,8
left),8
loose,8
"talk,",8
drug,8
finally,8
word,8
send,8
jeff,8
minute,8
"throat,",8
yet,8
those,8
"song,",8
pass,8
devil,8
step,8
un,8
whenever,8
son,8
figure,8
stick,8
high?,8
turns,8
"with,",8
"mind,",8
class,8
blew,8
brothers],8
deal,8
"susan,",8
brothers,8
knocked,8
foot,8
fear,8
accidentally,8
runnin',8
actually,8
blue,8
able,8
shit?,8
"dahh-dum,",8
double,8
became,8
"goddammit,",8
ground,8
calm,8
service,8
cook,8
part,8
outside,8
"acid,",8
"ass,",8
she'll,8
lp,8
breathin',8
ak,8
machine,8
deep,8
heavy,8
mini,8
walkin',8
spot,8
"quick,",8
story,8
(yo),8
meets,8
soul,8
ta-dah-da,8
"grady,",8
seems,8
tahh-dum;,8
care,8
woulda,8
movie,8
follow),8
vad,8
morning,8
"dum,",8
feet,8
steve,8
living,8
rave,8
world's,8
imitating,8
picked,8
bought,8
(fuck,8
tabs,8
size,8
parents,8
shadys,8
nuts,8
shit's,8
yeah,8
biggest,8
either,8
kept,8
flow,8
"(remix)""",8
everyone,8
(that's,8
"have,",8
pay,8
glocks,8
mike,8
grabbin',8
"world""",8
chickens,8
"5'9""]",8
upstairs,8
will),7
kind,7
cuss,7
(haha),7
trunk,7
"scared,",7
sorry),7
"news,",7
(what?),7
"gone,",7
(uh-uh),7
happens,7
"word,",7
rush,7
gas,7
tv,7
mix,7
collarbones,7
doctor,7
wearin',7
mile,7
blonde,7
wrapped,7
clothes,7
(oh),7
dollars,7
that'll,7
coulda,7
bag,7
paid,7
clean,7
rolling,7
swing,7
scared,7
bullets,7
grew,7
goodbye,7
"long,",7
blind,7
like[chorus],7
outro,7
får,7
"huh,",7
stumble,7
deliver,7
"hey,",7
interpret:,7
"kids,",7
(he'll),7
lie,7
saying,7
"""what",7
rope,7
crime,7
"damn,",7
workin',7
"day,",7
it'd,7
lose,7
smack,7
(and,7
"smoked,",7
jade],7
kissin',7
porch,7
chick,7
looking,7
at?,7
shock,7
murdered,7
"ago,",7
jail,7
sent,7
worth,7
police,7
"goin',",7
rage,7
here's,7
close,7
must've,7
idea,7
la,7
would've,7
holdin',7
worst,7
"dad,",7
erica,7
"game,",7
wait,7
"aw,",7
open,7
bullet,7
"rap,",7
(yup),7
huh),7
dave,7
turned,7
up!,7
coke,7
rana,7
burn,7
"evil,",7
"tomorrow,",7
type,7
"ayo,",7
say?,7
vanilla,7
('cause,7
{​​*scratch*}​​,7
"paper,",7
spray,7
(hell,7
sign,7
yeah!),7
talking,7
move,7
[interlude:,7
line,7
middle,7
pullin',7
razor,7
bird,7
flip,7
för,7
"won't,",7
admit,7
"two,",7
que,7
"children,",7
feelin',7
glass,7
dudes,7
video,7
you!,7
ol',7
autograph,7
ice,7
hospital,6
clouds,6
nose,6
bucks,6
tablets,6
"records,",6
twenty,6
fully,6
streets,6
"could,",6
aspirin,6
paper,6
bare,6
hood,6
blast,6
he'll,6
troubles,6
thin,6
sucker,6
"""my",6
lauryn,6
è,6
gold,6
week,6
wondering,6
brain's,6
bridge,6
usin',6
saloon,6
pound,6
(sorry),6
hill,6
safe,6
president,6
stomach,6
"la-la,",6
"love""",6
4,6
dre?,6
"head,",6
från,6
somebody's,6
"drop,",6
tyler,6
"shots,",6
tongue,6
(marshall!),6
(sing,6
dressed,6
stuff,6
teacher,6
advantage,6
pissed,6
"do,",6
"town,",6
loud,6
clowns;,6
very,6
witness?,6
"did,",6
wrists,6
hoes,6
lay,6
dance),6
barely,6
addict,6
blunt,6
whose,6
så,6
blond,6
4:,6
ex,6
quiet,6
alone,6
kon,6
insane),6
bloody,6
kick,6
o,6
bizarre,6
am?,6
"wasn't,",6
lead,6
faggots,6
do-si-do,6
shoes,6
dj,6
smacked,6
thirty,6
speed,6
risk,6
pills,6
cars,6
"rich,",6
grey,6
litar,6
(tell,6
niggan,6
dream,6
them),6
(i'll,6
beautiful,6
lyrical,6
laugh,6
expect,6
they'll,6
cleanin',6
months,6
soldier,6
like[verse,6
(you,6
sense,6
runt,6
thousand,6
hated,6
"budge,",6
choke,6
such,6
"cold,",6
monday,6
"sunday,",6
"good,",6
sex,6
bara,6
slow,6
sudden,6
nothing,6
affect,6
mc,6
(can,6
happened,6
crumble,6
drank,6
mtv,6
"work,",6
cd,6
fold,6
small,6
named,6
parking,6
grady,6
dicks,6
"both,",6
george,6
pink,6
chain,6
pants,6
lo,6
blowin',6
mental,6
penis,6
suicide,6
slapped,6
target,6
voice,6
fuckin,6
spread,6
tie,6
fame,6
"""oh,",6
turning,6
decides,6
cash,6
clears,6
perhaps,6
chop,6
dada's,6
critics,6
"honey,",6
ich,6
30,6
seasons,6
learn,6
kitchen,6
"""it's",6
il,6
shirt,6
test,6
plug,6
('til,6
tits,6
plus,6
cypher.,6
cypher,6
cent],6
aftermath,6
says,6
"now""",6
blunt's,6
talk),6
west,6
dollar,6
hat,6
"so,",6
"things,",6
ni,6
"bitches,",6
cheek,6
"night,",6
shooting,6
acid,6
bedroom,6
avery],6
"trl,",6
hugs,6
ron,6
(stop),6
21,6
burns,6
problems,6
chance,6
"run,",6
killer,6
less,6
(the,6
snuffed,6
"reminisce,",6
trailer,6
"stole,",6
"stuck,",6
duck,6
views,6
nine,6
you'd,6
mackin',6
rich,6
brains,6
track,6
dress,6
level,6
ha,6
joke,5
g,5
"weed,",5
share,5
violent?,5
stopped,5
fightin',5
condom,5
true,5
"slut,",5
leg,5
junior,5
"""how",5
city,5
skull,5
attack,5
woman,5
down!,5
blades,5
thoughts,5
(bitch),5
light,5
något,5
"uh-uh,",5
announcement,5
glad,5
stan,5
"school,",5
tour,5
isn't,5
ken,5
causin',5
kaniff,5
office,5
wear,5
shoulder,5
"dick,",5
dude’s,5
hätta,5
except,5
magazine,5
bråka,5
enda,5
jävla,5
"alone,",5
spruta,5
"leave,",5
bet,5
"djävulen,",5
lord,5
alltid,5
dansa,5
twice,5
dare,5
guys,5
teach,5
bass],5
stage,5
brought,5
plane,5
eatin',5
beer,5
"come,",5
woop],5
hoodrich,5
date,5
solo,5
making,5
uzi,5
difference,5
(let,5
larese:,5
emcees,5
"pills,",5
king,5
"""the",5
sliced,5
should've,5
weak,5
whore,5
fit,5
suin',5
buried,5
beni's,5
bentley,5
package,5
source,5
"händer,",5
rated,5
style,5
busy,5
ate,5
beach,5
wrong?,5
none,5
"eddie,",5
uncle,5
didn’t,5
brown,5
(you're,5
trap,5
40,5
fifteen,5
gin,5
spin,5
cheatin',5
punch,5
expose,5
"house,",5
motherfucking,5
(window),5
forth,5
normal,5
"gunshots,",5
bodies,5
"floor,",5
bite,5
music's,5
licking,5
tea's,5
stack,5
dido],5
woke,5
bonnie,5
shit!,5
aid,5
shooter's,5
swingin',5
jail?,5
ones,5
cock,5
answer,5
here),5
human,5
cribs,5
dre's,5
"relax,",5
"(oh,",5
shout,5
heaven,5
scream,5
drownin',5
"""love",5
americans,5
eye,5
canibus,5
finna,5
choppin',5
entire,5
gives,5
husband,5
(ooh),5
(bad),5
lips,5
speak,5
"much,",5
eu,5
goddamn,5
chew,5
"or,",5
reminds,5
"jump,",5
bill,5
"""don't",5
showed,5
truck,5
power,5
raped,5
porno,5
afraid,5
(ha),5
wit,5
dreams,5
puff,5
(ayy),5
feelin,5
kidnap,5
wand,5
green,5
dads,5
feeling,5
box,5
(ah),5
i’ma,5
jones,5
rings,5
keys,5
"mama,",5
(hi),5
clear,5
swifty,5
games,5
"later,",5
albums,5
"motherfucker,",5
that?,5
favorite,5
list,5
skill,5
avery,5
burst,5
hangin',5
bounce,5
haha,5
"death,",5
curtains,5
lesson,5
"dead,",5
wave,5
"them,",5
attitude,5
"not,",5
screws,5
handle,5
"women,",5
gym,5
here?,5
cocked,5
bully,5
"but,",5
quicker,5
gay,5
shootin',5
yeah),5
mel-man:,5
stole,5
bigger,5
sleep,5
afford,5
chest,5
later,5
"eyes,",5
shave,5
"tape,",5
person,5
ear,5
"over,",5
‘em,5
john,5
citizen,5
"americans,",5
forever,5
caged,5
pac,5
slash,5
"real,",5
east,5
deserve,5
harder,5
alright,5
bum,5
teller:,5
ducked,5
demo,5
skinny,5
jam,5
(all,5
"""come",5
plan,5
"""no""",5
route,5
"hailie,",5
trash,5
fifth,5
rob,5
biscuit,4
"up""",4
5:,4
headphones,4
dessa,4
vest,4
"shrooms,",4
lyricist,4
struck,4
finished,4
meeting,4
"""you",4
99,4
control,4
wigs,4
[skit:,4
mothafuckin',4
renee's,4
"high,",4
"stay,",4
this?),4
corpse,4
exchange,4
listening,4
please?,4
"club,",4
gaffle,4
nonsense,4
you?),4
skin,4
throwin',4
lady,4
(uh),4
rich?,4
plastic,4
(mhm),4
(skit),4
"player,",4
having,4
mouth?,4
lets,4
"clerk,",4
"dude""",4
happen,4
neighborhood,4
lit,4
this'll,4
smearin',4
girl's,4
"lipstick,",4
insane,4
jim,4
chalk,4
paul,4
"gully,",4
"midwest,",4
wished,4
gotten,4
wit',4
"drugs,",4
kissed,4
"hats,",4
corny,4
"sweatsuits,",4
lip,4
stars,4
"crack,",4
"other,",4
"coke,",4
strangle,4
construction,4
platinum,4
sue,4
z,4
war,4
point,4
worker,4
fluid,4
scare,4
klubben,4
29-year-old,4
nibble,4
leavin',4
growin',4
"daughter,",4
bitch's,4
igen,4
earlobe,4
kanye,4
consequence,4
fair,4
legal,4
"kim,",4
honest,4
sun,4
upon,4
doobiest,4
chicken's,4
hauled,4
bail,4
destroy,4
sweater,4
frogg,4
abortion,4
speech,4
news,4
sorrow,4
self,4
tomorrow,4
demon,4
died,4
(who,4
tries,4
fine,4
use,4
knees,4
не,4
spinal,4
whether,4
short,4
basket,4
whip,4
cheap,4
dear,4
south,4
him),4
laughter,4
calls,4
known,4
root,4
(outsiderz),4
ooh,4
sweat,4
goin'?,4
its,4
further,4
diamond,4
kom,4
"(sing),",4
now?,4
"room,",4
release,4
jock,4
"(yeah,",4
way?),4
itself,4
я,4
"dave,",4
"brother,",4
thanks,4
"grade,",4
flippin',4
remembered,4
key,4
jealous,4
в,4
sickness,4
herpes,4
relate,4
rid,4
den,4
(ow),4
strip,4
"fan,",4
booze,4
funeral,4
"grass,",4
pen,4
по,4
girlfriend's,4
"""let's",4
"(ahh,",4
castle,4
nurse,4
shaved,4
"jade,",4
"(hollywood,",4
на,4
"cry,",4
instead,4
daughter's,4
nicer,4
swallowed,4
actin',4
eddie],4
tillbaka,4
23,4
it'll,4
[vers,4
up?),4
cop,4
forget,4
christmas,4
gift,4
do?,4
clock,4
holmes),4
(shit,4
events,4
squeeze,4
sucks,4
(with,4
mine),4
(eddie)],4
tire,4
promise,4
push,4
hahahaha,4
waitin',4
drawer,4
food,4
"together,",4
tall,4
caps,4
scene,4
[pre-chorus],4
bizarre],4
dipped,4
charge,4
everyone's,4
leanin',4
hammer,4
steven,4
age,4
"dog,",4
that–),4
jaws,4
vein,4
running,4
dub,4
longer,4
bump,4
glock,4
patience,4
forgot,4
palms,4
(whoops),4
bent,4
stoppin',4
screaming,4
table,4
hungry,4
strap,4
day's,4
"smack,",4
buzz,4
han,4
karate,4
"k,",4
bitchin',4
midget,4
ton,4
planet,4
dropping,4
switching,4
false,4
alcoholics,4
60,4
bailey,4
"neighborhood,",4
hanging,4
"chickens,",4
snatch,4
77,4
"watch,",4
digiorno,4
"crunk,",4
seat,4
it;,4
seagal,4
juan,4
vietnamese,4
jade,4
robbin',4
"""all",4
pi,4
prinz,4
pissin',4
"yay,",4
sensei,4
"of,",4
[refrain:,4
hurts,4
let’s,4
in?,4
"guy,",4
(feat.,4
mathers),4
(marshall,4
edge,4
choked,4
spirit,4
"seat,",4
checkin',4
genetikk,4
ourselves,4
protect,4
ticket,4
float,4
"outsidaz,",4
courts,4
commit,4
build,4
shooters,4
brewery,4
changed,4
bike,4
auto,4
range,4
buku-yay,4
armored,4
ticky,4
sure,4
evilness,4
grade,4
eighth,4
yell,4
locked,4
swear,4
swimmin',4
dick's,4
phone,4
la-la-la,4
"white,",4
la-la,4
beats,4
(my,4
stickin',4
"manson,",4
der,4
nicole,4
uh,4
tough,4
"album,",4
tip,4
"5'9""",4
himself,4
cross,4
tylenol,4
lobby,4
ears,4
ladies,4
bitch),4
peace,4
ma,4
artists,4
flows,4
ho,4
trucks,4
diggy,4
"screamed,",4
hoppin',4
(ahh),4
dig,4
"teacher,",4
guinea,4
pig,4
"hai-hai,",4
(go),4
dog,4
"wanna,",4
sleeve,4
crooked,4
cowboy,4
generation,4
missing,4
shake,4
kelly,4
"mathers,",4
"be""",4
slice,4
"first,",4
(jeff,4
bass)],4
"(hey,",4
agree,4
positive,4
mixed,4
smell,4
"n.w.a,",4
remember?,4
retard,4
numbers,4
advice,4
"""yo,",4
kim],4
enemies,4
"ow,",4
dee,4
barnes?,4
raps,4
'em?,4
prolly,4
label,4
"temper,",4
underground,4
temper,4
steady,4
fly,4
death?,4
ghetto,4
life?,4
"compton,",4
trice],4
lied,4
arm,4
folks,4
steel,4
lethal,4
drown,4
"smart,",4
"""no",4
(bye-bye),4
snakes,4
trust,4
explanation,4
snortin',4
"tripped,",4
scary,4
breath,4
hip,4
hiphop,4
hannah,4
freezin',4
layin',4
earthquake,4
"go""",4
money'll,4
"ya""",4
"goodbye,",4
feed,4
(it's,4
"sick,",4
"fell,",4
"flowers,",4
landed,4
missiles,4
"tsh,",4
"rock,",4
cap,4
common,4
raw,4
bother,4
tight,4
secret,4
veins,4
"roof,",4
kid's,4
pick,4
spike,4
won’t,4
"lot,",4
angles,4
jobs,4
split,4
(nah),4
opinion,4
dishes,4
industry,4
swim,4
order,4
/,4
"crying,",4
wantin',4
"legs,",4
opened,4
sequel,4
ahh,4
billy,4
washin',4
underneath,4
wore,4
chopped,4
pt.,4
prison,4
smith,3
mac,3
yes,3
pray,3
truth,3
someone's,3
ago,3
bic,3
nakamura,3
"""dear",3
(traduzione,3
"""your",3
kurt,3
"answers,",3
wonders,3
girl?,3
"criminal,",3
contributorstranslationseminem,3
hung,3
aids,3
dissed,3
purse,3
"""say",3
syndrome,3
bar,3
strapped,3
curse,3
hired,3
"name,",3
weapon,3
lawsuits,3
rent,3
bleed!,3
image,3
mmkay?,3
ser,3
"liar,",3
droppin',3
rocks,3
[refräng:,3
mummy,3
shit’s,3
signin',3
ma?,3
tipped,3
illest,3
jackin',3
"attention,",3
(duh),3
budget,3
influence,3
lightnin',3
worship,3
hailie's,3
teeth,3
fix,3
zay,3
"old,",3
works,3
bitch?,3
"""mr.",3
mae,3
rapist,3
kevin,3
compulsive,3
naked,3
did?,3
"trash,",3
(hey),3
it!,3
spillin',3
snatched,3
waited,3
fizzle,3
weren't,3
vibe,3
fallin',3
"emcees,",3
drips,3
reality,3
lookin’,3
summer,3
(that,3
we’re,3
tricks,3
master,3
"out""",3
"rush,",3
"straight,",3
"better,",3
joe,3
el,3
footsteps,3
working,3
"changed,",3
mud,3
incredible,3
"true,",3
crazy.,3
cab,3
"really,",3
(damn!),3
bars,3
"digga,",3
(we,3
ribs,3
action,3
victims,3
askin',3
join,3
what’s,3
"guns,",3
given,3
"gun,",3
funds,3
"devil,",3
ways,3
od,3
there’s,3
joint,3
no),3
saying?,3
fart,3
nas,3
x,3
dozen,3
parts,3
represent,3
bored,3
imagine,3
younger,3
"pac,",3
rapping,3
thug,3
wiped,3
whipped,3
walls,3
mask,3
for?,3
"city""",3
more?,3
yesterday,3
brand,3
wayne,3
"""lose",3
scenes,3
miles,3
"whoops,",3
"""get",3
switch,3
15,3
sicker,3
"version)""",3
simple,3
"show,",3
violence,3
belong,3
off?,3
"down""",3
dough,3
amazing,3
main,3
"dogg,",3
joell,3
sing),3
that),3
(join,3
belt,3
"think,",3
"u""",3
responsible,3
"""bad",3
"ha-ha,",3
obvious,3
(ha-ha-ha-ha-ha),3
aya,3
bend,3
snoh,3
sticky,3
"on""",3
lettin',3
knowin',3
"dude,",3
crackin',3
(damn),3
easy,3
usher,3
hands),3
(be,3
everybody’s,3
negative,3
station,3
aunt's,3
likes,3
toys,3
dyed,3
lyrics[verse,3
"""need",3
'nother,3
females,3
french,3
here.,3
crap,3
pier,3
"""got",3
gå,3
pulse,3
starts,3
friends?,3
bone,3
chill),3
live),3
town,3
steamin',3
hop,3
"(damn,",3
ballers,3
noise,3
"pants,",3
(c'mere),3
brainwashed,3
juice,3
he'd,3
purple,3
"lips,",3
leah,3
"stop,",3
"moment,",3
usually,3
wash,3
hearin',3
"""yeah,",3
"alive,",3
down?,3
screw,3
[bridge],3
national,3
remind,3
trip,3
um,3
punches,3
[verse],3
cow,3
cat,3
milk,3
couch,3
"""good",3
missed,3
10,3
"divorced,",3
seven,3
"thing,",3
medicine,3
packed,3
perform,3
d12,3
waiting,3
ash,3
dick),3
stealin',3
"minute,",3
"nah,",3
luxury,3
fist,3
eagle,3
collect,3
"diss,",3
"friends""",3
swift,3
faygo,3
"""leave",3
"detroit,",3
ghost,3
indeed,3
hittin',3
"ayy,",3
fourth,3
"plus,",3
bugged,3
sendin',3
however,3
serve,3
nails,3
"""slim",3
"ground,",3
obstacle,3
25,3
gray,3
shove,3
fuck?,3
punk,3
bathroom,3
flyin',3
"""but",3
grenade,3
tossed,3
similar,3
ignorin',3
pool,3
principal,3
grown,3
te,3
stressed,3
mane,3
gucci,3
gauge,3
beating,3
"(kill,",3
awake,3
"kill,",3
fault?,3
"outside,",3
rotten,3
appear,3
kill),3
wardrobe,3
"woah,",3
out),3
dum,3
tec,3
tank,3
crew,3
"want,",3
trapped,3
nigga?,3
me!),3
stations,3
season,3
"bad""",3
thinking,3
average,3
future,3
l,3
month,3
leaving,3
me?),3
wacker,3
"yours,",3
6:,3
est,3
aside,3
"(shit,",3
hour,3
stomp,3
sniff,3
glue,3
elvis,3
"yet,",3
"room""",3
readin',3
(shh),3
"kamikaze,",3
7,3
(ah!),3
"however,",3
artis],3
escape,3
peewee,3
search,3
retarded?,3
mcvay],3
famous,3
ass!,3
purchasing,3
grave,3
a-anything,3
"pissed,",3
else?,3
raf,3
angry,3
camora,3
leak,3
ghosts,3
"tongue,",3
stone,3
vic,3
"cent,",3
return,3
di,3
tinted,3
per,3
final,3
palm,3
windows,3
lick,3
