word,frequency,money,women,drugs,crime,positive
relive,3,0,0,0,0,0
missin,2,0,0,0,0,0
drivin,2,0,0,0,0,0
nice,2,0,0,0,0,0
spent,2,0,0,0,0,0
okay,2,0,0,0,0,0
ma,2,0,1,0,0,0
nasarati,2,0,0,0,0,0
bumpin,2,0,0,0,0,0
pilates,2,0,0,0,0,0
devil,2,0,0,0,0,0
kitchen,2,0,0,0,0,0
many,2,0,0,0,0,0
anything,2,0,0,0,0,0
ever,2,0,0,0,0,0
months,2,0,0,0,0,0
met,2,0,0,0,0,0
crib,2,0,0,0,0,0
hurt,2,0,0,0,0,0
major,2,0,0,0,0,0
bought,2,0,0,0,0,0
few,2,0,0,0,0,0
acres,2,0,0,0,0,0
neighbors,2,0,0,0,0,0
considerate,2,0,0,0,0,0
killing,2,0,0,0,0,0
equivalent,2,0,0,0,0,0
different,2,0,0,0,0,0
plenty,2,0,0,0,0,0
ease,2,0,0,0,0,0
instant,2,0,0,0,0,0
woke,2,0,0,0,0,0
plastic,2,0,0,0,0,0
bed,2,0,0,0,0,0
broken,2,0,0,0,0,0
becomes,2,0,0,0,0,0
predictable,2,0,0,0,0,0
oooh,2,0,0,0,0,0
angry,2,0,0,0,0,0
hurting,2,0,0,0,0,0
anxious,2,0,0,0,0,0
makes,2,0,0,0,0,0
lowest,2,0,0,0,0,0
safe,2,0,0,0,0,0
fade,2,0,0,0,0,0
island,2,0,0,0,0,0
fate,2,0,0,0,0,0
sea,2,0,0,0,0,0
labor,2,0,0,0,0,0
heartbreak,2,0,0,0,0,0
movin,2,0,0,0,0,0
dying,2,0,0,0,0,0
understand,2,0,0,0,0,0
lose,2,0,0,0,0,0
reach,2,0,0,0,0,0
last,2,0,0,0,0,0
fell,2,0,0,0,0,0
seems,2,0,0,0,0,0
best,2,0,0,0,0,0
another,2,0,0,0,0,0
soul,2,0,0,0,0,0
show,2,0,0,0,0,0
next,2,0,0,0,0,0
prove,2,0,0,0,0,0
yourself,2,0,0,0,0,0
real,2,0,0,0,0,1
swear,2,0,0,0,0,0
seem,2,0,0,0,0,0
finished,2,0,0,0,0,0
remember,2,0,0,0,0,0
started,2,0,0,0,0,0
universe,2,0,0,0,0,0
vent,2,0,0,0,0,0
