track_id,track_name,song_lyrics
17CMgChrZWLMZ02YUOUxor,Scrape Da Pot (feat. Freaky D),"1 ContributorHighest To Lowest Lyrics21 Savage's Songs: Highest To Lowest

- Bank Account (832,512,800)
- a lot (feat. J. Cole) (499,271,864)
- X (feat. Future) (441,392,569)
- No Heart (325,276,602)
- Ghostface Killers (feat. Offset & Travis Scott) (267,020,131)
- Runnin (172,171,863)
- ball w/o you (157,225,926)
- monster (feat. Childish Gambino) (154,678,882)
- Mr. Right Now (feat. Drake) (141,228,616)
- Numb (129,249,274)
- Immortal (123,320,819)
- all my friends (feat. Post Malone) (121,356,155)
- Rap Saved Me (feat. Offset & Quavo) (121,254,189)
- can't leave without it (feat. Lil Baby & Gunna) (121,087,152)
- My Choppa Hate Niggas (89,703,135)
- Red Opps (80,945,914)
- Rich Nigga Shit (feat. Young Thug) (69,987,789)
- Savage Mode (65,276,205)
- Glock In My Lap (63,438,273)
- 1.5 (feat. Offset) (63,409,198)
- asmr (59,144,979)
- FaceTime (55,308,731)
- Mad Stalkers (feat. Offset) (54,489,487)
- Dip Dip (52,440,821)
- Whole Lot (49,231,970)
- Famous (46,436,740)
- Disrespectful (feat. Offset) (45,623,112)
- Ocean Drive (45,399,327)
- 4L (feat. Young Nudy) (44,987,125)
- out for the night (43,209,195)
- Many Men (42,453,939)
- Bad Business (41,963,147)
- gun smoke (41,341,365)
- break da law (40,747,555)
- No Advance (39,331,594)
- Still Serving (feat. Offset) (38,923,107)
- 7 Min Freestyle (36,950,724)
- out for the night (feat. Travis Scott) [Part 2] (36,035,782)
- Slidin (35,818,713)
- Run Up the Racks (34,818,726)
- Dead People (34,170,157)
- Darth Vader (33,810,586)
- Nothin New (33,561,423)
- a&t (feat. Yung Miami) (33,156,192)
- Close My Eyes (30,064,377)
- pad lock (28,872,673)
- Baby Girl (28,562,121)
- Real Nigga (27,908,274)
- letter 2 my momma (27,377,175)
- Thug Life (26,976,254)
- Feel It (26,692,049)
- Special (26,238,816)
- My Dawg (24,682,470)
- Brand New Draco (24,528,032)
- Money Convo (23,766,752)
- RIP Luv (22,595,822)
- No Opp Left Behind (21,664,931)
- Mad High (21,081,157)
- good day (feat. Project Pat & ScHoolboy Q) (20,362,659)
- Said N Done (19,352,384)
- Snitches & Rats (feat. Young Nudy) (18,140,004)
- Spiral (17,850,296)
- Bad Guy (16,938,358)
- Steppin On Niggas (16,405,844)
- Snitches & Rats (Interlude) (12,737,266)
- Skrrt Skrrt (10,329,814)
- Intro (10,262,557)
- Dirty K (feat. Lotto Savage) (9,398,964)
- Emergency (feat. Gunna & Young Thug) (8,616,931)
- How To Ball (8,567,134)
- Mind Yo Business (7,201,702)
- Lord Forgive Me (6,869,553)
- Pimp (6,398,176)
- One Foot (5,389,165)
- Vette (feat. Trouble) (4,726,070)
- Slaughter Ya Daughter (feat. ILOVEMAKONNEN) (4,708,833)
- Motorcycle (feat. Dreezy) (4,521,281)
- Who Ya Gang (feat. Hardo & Jimmy Wopo) (4,232,759)
- Wow (4,226,470)
- Picky (4,061,959)
- Bitch Nigga Please (3,829,836)
- Million Dollar Liq (feat. ManMan Savage) (3,811,641)
- Gang (3,750,296)
- No Peace (3,121,376)
- Slime (feat. Young Nudy) (3,025,667)
- Drip (3,017,775)
- Front Door (3,001,478)
- Fuckin Niggas Bitches (2,978,842)
- Seeing Double (2,875,739)
- Deserve (2,871,367)
- BETRAYED (2,161,930)
- Partments (2,080,624)
- Help Me (2,423,717)
- Start Dyin (feat. Offset) (2,312,909)
- Partments (2,080,624)
- Woah (1,961,880)
- Extortion (feat. Loso Loaded) (1,936,300)
- Drinkin and Driving (1,658,604)
- 21 Way (1,635,486)
- Out the Bowl (feat. Key) (1,509,900)
- Soda (1,509,801)
- Oh Ok (1,380,627)
- Heart So Cold (1,342,115)
- Rollies (789,752)
- I'm A Savage (feat. Young Nudy) (716,036)
- Drippin' (feat. Lil Yachty & Sauce Walka) (704,138)
- Never Had Shit (feat. Lil' Duke) (645,579)
- Yea Yea Yea (feat. Mookie Mardi Gra) [Instrumental] (622,443)
- Extendo (603,524)
- Hollow Tips (569,355)
- First Night (feat. Jose Guapo) (533,031)
- Blasphemy (feat. Hardo) (525,139)
- Whoa (feat. Lotta Savage & Lil' Harold) (482,620)
- It's Sold (442,565)
- Start Firing (433,845)
- Gotta Get That Check (387,295)
- Scrape Da Pot (feat. Freaky D) (374,056)
- Trappin Out (353,443)
- Feel Like Nino (345,142)
- Organized Crime (feat. Bullet) (302,981)
You might also like21 Savage's Features: Highest To Lowest

- rockstar (feat. 21 Savage) (2,222,987,403)
- Bartier Cardi (feat. 21 Savage) (350,844,873)
- 10 Freaky Girls (feat. 21 Savage) (311,309,411)
- Sneakin' (feat. 21 Savage) (203,285,501)
- Don't Come Out The House (feat. 21 Savage) (138,331,630)
- Legacy (feat. Travis Scott & 21 Savage) (118,325,817)
- Focus (feat. 21 Savage) (117,211,625)
- Floating (feat. 21 Savage) (106,953,478)
- Wish Wish (feat. Cardi B & 21 Savage) (103,067,594)
- BBO (feat. 21 Savage) (95,956,467)
- Gucci On My (feat. 21 Savage, YG & Migos) (93,380,107)
- Yessirskiii (feat. 21 Savage) (89,555,021)
- The Race (feat. 21 Savage & Young Nudy) (86,462,018)
- m y . l i f e (feat. 21 Savage & Morray) (84,428,539)
- Clout (feat. 21 Savage) (79,071,363)
- Rover 2.0 (feat. 21 Savage) (71,687,481)
- Opp Stoppa (feat. 21 Savage) (71,203,577)
- Pull Up N Wreck (feat. 21 Savage) (70,341,969)
- No More (feat. Travis Scott, Kodak Black & 21 Savage) (67,665,769)
- Undefeated (feat. 21 Savage) (65,757,186)
- Cocky (feat. Gucci Mane, 21 Savage & London On Da Track) (61,687,783)
- PASS OUT (feat. 21 Savage) (58,436,868)
- Enzo (feat. Sheck Wes, Offset, 21 Savage & Gucci Mane) (51,837,469)
- Offended (feat. Young Thug & 21 Savage) (42,589,383)
- Now (feat. 21 Savage) (35,515,733)
- LET IT GO (feat. Justin Bieber & 21 Savage) (35,296,769)
- Secret (feat. Summer Walker) (35,040,921)
- Triggered (feat. 21 Savage & Summer Walker) (29,983,583)
- EA (feat. 21 Savage) (26,375,008)
- Outstanding (feat. 21 Savage) (25,998,341)
- 12.38 (feat. 21 Savage, Ink & Kadhja Bonet) (25,793,676)
- Pay You Back (feat. 21 Savage) (24,133,221)
- Both Sides (feat. 21 Savage) (23,467,949)
- Murder (feat. 21 Savage) [Remix] (21,933,825)
- Die Slow (feat. 21 Savage) (19,943,804)
- Show Me Love (feat. 21 Savage & Miguel) (17,201,192)
- I'm Scared (feat. 21 Savage & Doe Boy) (17,083,363)
- Mister (feat. 21 Savage) (15,416,323)
- Iced Out My Arms (feat. Future, Migos, 21 Savage & T.I.) (13,347,739)
- The Code (feat. 21 Savage) (12,320,438)
- Just Like It (feat. 21 Savage) (11,710,355)
- Between Us (feat. 21 Savage) (9,840,233)
- Balenciaga (feat. 21 Savage) (9,774,903)
- By Any Means (feat. 21 Savage) (8,244,361)
- Box of Churches (feat. 21 Savage) (7,360,687)
- That's How I Grew Up (feat. 21 Savage) (7,303,841)
- 150 (feat. 21 Savage) (6,337,493)
- Pressure (feat. 21 Savage) (5,744,994)
- Bout A Million (feat. 42 Dugg & 21 Savage) (5,114,924)
- Enzo (feat. Sheck Wes, Offset, 21 Savage & Gucci Mane) [Malaa Remix] (4,806,712)
- Yellow Tape (feat. 21 Savage) (4,171,544)
- T.O.P. (feat. 21 Savage) (2,765,696)
- Pull Up (feat. 21 Savage) (2,721,808)
- Motivation (feat. 21 Savage) [Savage Remix] (2,715,949)
- Child's Play (feat. 21 Savage) (2,513,864)
- Number 2 (feat. Future & 21 Savage) (2,213,095)
- Nasty (feat. 21 Savage & Young Nudy) (1,797,133)
- Thank God (feat. 21 Savage) (744,025)
- Hulk Hogan (feat. 21 Savage & Ric Flair Drip) [Remix] (231,634)Embed"
2kE82JhBcoS7mimFO1SqqX,No Advance,"86 ContributorsTranslationsPortuguêsEspañolNo Advance Lyrics[Intro]
Fuck her in my Rollie (21)
Fuck her in my Rollie
I'ma fuck her in my Rollie (My Rollie)
Fuck her in a Rover (Rover)
Fuck her in a Rover
I'ma fuck you in the Rover (21)
Bend the bitch over (Bend her over)
Bend the bitch over
I'ma bend the bitch over (Bend it over)
Fuck her on a sofa
Fuck her on a sofa
I'ma fuck her on the sofa (21)
Metro Boomin want some more nigga

[Chorus]
I smashed the stripper in the hotel with my chains on (Bling blaow)
I'm playin' with her kitty with my VVS rings on (21)
Shawty savin' hoes, told that boy put his cape on (21)
My partner down the road, I'm talkin' to him on Tango (F'real)
I put that bitch in a Porsche (Skrrt)
I bought that bitch a new Yorkie (Roof)
I scrapin' the bowl with the fork (Skrrt)
Scrapin' the bowl with the fork (Skrrt, skrrt)
I'm fuckin' that bitch in my Vans (21)
I pull up and shoot at your mans (Pew)
You steal, I'ma cut off your hands
Independent, I don't need no advance
You might also like[Verse 1]
I'm in diamond district 'bout to buy a new watch (Rollie)
I'm fuckin' on a model and we ridin' a yacht (21)
They like, ""Savage, boy you came a long way from that pot"" (I did)
I'm still a street nigga so I keep me a Glock (Pew, pew, pew)
I made it off the block, bitch, I beat the statistics
I told that bitch, ""I got a bitch so don't you leave me with hickeys"" (Ya dig?)
Bitch, I'm on them Percs, got me twitchin' and itchin' (Twitchin')
Drinkin' all this syrup, I'm bout to fuck up my kidneys
Young Savage, I get high just like Bobby and Whitney (21)
And plus I'm rich, bitch, I ain't gon' need me no pension (Bitch)
I walk off in a room, I be feelin' the tension
I swear these niggas like hoes, all that whinin' and bitchin' (21)

[Chorus]
I smashed the stripper in the hotel with my chains on (Bling blaow)
I'm playin' with her kitty with my VVS rings on (21)
Shawty savin' hoes, told that boy put his cape on (21)
My partner down the road, I'm talkin' to him on Tango (F'real)
I put that bitch in a Porsche (Skrrt)
I bought that bitch a new Yorkie (Roof)
I scrapin' the bowl with the fork (Skrrt)
Scrapin' the bowl with the fork (Skrrt, skrrt)
I'm fuckin' that bitch in my Vans (21)
I pull up and shoot at your mans (Pew)
You steal, I'ma cut off your hands
Independent, I don't need no advance
[Verse 2]
I'ma count a lot of cash (Cash)
Smoke a lot of gas
I'ma count a lot of racks (Racks)
Walk around with straps (Gang)
Walk around with MACs
I'ma walk around with MACs (Blat)
All my niggas blood (Blood)
All my niggas blat
All my niggas blat (Blat, blat)
All my niggas pull up on the scene in that motherfucker bloody, leave a pussy nigga whacked (21)
21 Gang (Gang), Slaughter Gang (Slaughter), Murder Gang (Murder)
PDE Magnolia thing (Paradise), you niggas can't hang with the gang (No you can't)
You niggas can't walk round with chains (Nothin')
We snatchin' your chains
Snatchin' your stain (21)
We snatchin' your main (21)
Fuck on your main (Your main)
She gon' fuck on the gang
And kickin' her out (Kick her out)
Put that dick all in her mouth (Her mouth)
I just might fuck on your spouse (Spouse)
I just might nut on her blouse (Eugh)
Diamonds on me water, whew (Water)
I'm a dog, bitch, roof (Roof)
I got golds on my tooth (My teeth)
24 on my tooth (Karats)
Fuck her till that pussy loose (Loose)
Bout my check nigga, swoosh (Swoosh)
Strapped up in the booth (21)
Strapped up in the coupe (Coupe)
I'm strapped up in the club (Club)
I can't show these niggas love (21)
You a bum, you wearin' Lugs (Uh)
All my crips screamin' cuz (21, 21)
[Chorus]
I smashed the stripper in the hotel with my chains on (Bling blaow)
I'm playin' with her kitty with my VVS rings on (21)
Shawty savin' hoes, told that boy put his cape on (21)
My partner down the road, I'm talkin' to him on Tango (F'real)
I put that bitch in a Porsche (Skrrt)
I bought that bitch a new Yorkie (Roof)
I scrapin' the bowl with the fork (Skrrt)
Scrapin' the bowl with the fork (Skrrt, skrrt)
I'm fuckin' that bitch in my Vans (21)
I pull up and shoot at your mans (Pew)
You steal, I'ma cut off your hands
Independent, I don't need no advance18Embed"
4gmmRb6bZJffOOiww1JGTO,No Heart,"224 ContributorsTranslationsPortuguêsPolskiEspañolTürkçeNo Heart Lyrics[Intro]
Southside, Southside on the, Southside on the, hey
Metro Boomin want some more, nigga

[Chorus]
Young Savage, why you trappin' so hard?
Why these niggas cappin' so hard?
Why you got a twelve-car garage?
Why you pullin' all these rappers' cards?
'Cause these niggas pussy and I'm hard
I turn that fuckin' soft into some hard
I grew up in the streets without no heart
I'm prayin' to my Glock and my carbon

[Verse 1]
I sit back and read like Cat in the Hat
21 Savage the cat with the MAC
21 Savage not Boyz N The Hood
But I pull up on you, shoot your ass in the back
Stuart Little, heard these niggas some rats
Pockets full of cheese, bitch, I got racks
I'm a real street nigga, bitch
I am not one of these niggas bangin' on wax
Pussy niggas love sneak dissin'
'Til I pull up on 'em, slap 'em out with the fire
Wet your mama's house, wet your grandma's house
Keep shootin' until somebody die
So many shots the neighbor looked at the calendar
Thought it was Fourth of July
You was with your friends playin' Nintendo
I was playin' 'round with that fire
Seventh grade, I got caught with a pistol
Sent me to Panthersville
Eighth grade, started playin' football
Then I was like fuck the field
Ninth grade, I was knocking niggas out
Nigga like Holyfield
Fast forward, nigga, 2016
And I'm screamin' fuck a deal
Bad bitch with me, she so thick
I don't even need a pill
I listened to your raps, thought you was hard
You ain't even street for real
Niggas love sneak dissin' on Twitter
They don't want beef for real
And all these niggas play like they tough
'Til a nigga get killed
'Til a nigga get spilled, 'til your blood get spilled
I'ma at your favorite rapper, shoot him like I'm John Dill'
""I been with you since day one
Savage, I ain't even hatin'""
So what's up with all that Instagram shit?
""Savage, I was just playin'""
Y'all pussy niggas fakin'
Bitch, I hang around them Haitians
Pull up on you, tie your kids up
Pistol whip you while your bitch naked
""Come on, man, Savage, you know I always play your mixtape""
Yeah, nigga, fuck all that, ask your bitch how my dick tastes
You might also like[Chorus]
Young Savage, why you trappin' so hard?
Why these niggas cappin' so hard?
Why you got a twelve-car garage?
Why you pullin' all these rappers' cards?
'Cause these niggas pussy and I'm hard
I turn that fuckin' soft into some hard
I grew up in the streets without no heart
I'm prayin' to my Glock and my carbon

[Verse 2]
So much dope that it broke the scale
They say crack kills, nigga, my crack sells
My brother in the kitchen and he wrappin' a bale
Louis V my bag and Louis V on my belt
Chain swangin', diamonds blangin', hold up
Pistol swangin', gang bangin', hold up
Niggas actin' like groupies, they don't know us
Little do they know, they bitches fuckin' on the tour bus

[Chorus]
Young Savage, why you trappin' so hard?
Why these niggas cappin' so hard?
Why you got a twelve-car garage?
Why you pullin' all these rappers' cards?
'Cause these niggas pussy and I'm hard
I turn that fuckin' soft into some hard
I grew up in the streets without no heart
I grew up in the streets without no heart
[Outro]
So much dope that it broke the scale
They say crack kills, nigga, my crack sells
My brother in the kitchen and he wrappin' a bale
Louis V my bag and Louis V on my belt150Embed"
6fwdbPMwP1zVStm8FybmkO,X (feat. Future),"1 ContributorHighest To Lowest Lyrics21 Savage's Songs: Highest To Lowest

- Bank Account (832,512,800)
- a lot (feat. J. Cole) (499,271,864)
- X (feat. Future) (441,392,569)
- No Heart (325,276,602)
- Ghostface Killers (feat. Offset & Travis Scott) (267,020,131)
- Runnin (172,171,863)
- ball w/o you (157,225,926)
- monster (feat. Childish Gambino) (154,678,882)
- Mr. Right Now (feat. Drake) (141,228,616)
- Numb (129,249,274)
- Immortal (123,320,819)
- all my friends (feat. Post Malone) (121,356,155)
- Rap Saved Me (feat. Offset & Quavo) (121,254,189)
- can't leave without it (feat. Lil Baby & Gunna) (121,087,152)
- My Choppa Hate Niggas (89,703,135)
- Red Opps (80,945,914)
- Rich Nigga Shit (feat. Young Thug) (69,987,789)
- Savage Mode (65,276,205)
- Glock In My Lap (63,438,273)
- 1.5 (feat. Offset) (63,409,198)
- asmr (59,144,979)
- FaceTime (55,308,731)
- Mad Stalkers (feat. Offset) (54,489,487)
- Dip Dip (52,440,821)
- Whole Lot (49,231,970)
- Famous (46,436,740)
- Disrespectful (feat. Offset) (45,623,112)
- Ocean Drive (45,399,327)
- 4L (feat. Young Nudy) (44,987,125)
- out for the night (43,209,195)
- Many Men (42,453,939)
- Bad Business (41,963,147)
- gun smoke (41,341,365)
- break da law (40,747,555)
- No Advance (39,331,594)
- Still Serving (feat. Offset) (38,923,107)
- 7 Min Freestyle (36,950,724)
- out for the night (feat. Travis Scott) [Part 2] (36,035,782)
- Slidin (35,818,713)
- Run Up the Racks (34,818,726)
- Dead People (34,170,157)
- Darth Vader (33,810,586)
- Nothin New (33,561,423)
- a&t (feat. Yung Miami) (33,156,192)
- Close My Eyes (30,064,377)
- pad lock (28,872,673)
- Baby Girl (28,562,121)
- Real Nigga (27,908,274)
- letter 2 my momma (27,377,175)
- Thug Life (26,976,254)
- Feel It (26,692,049)
- Special (26,238,816)
- My Dawg (24,682,470)
- Brand New Draco (24,528,032)
- Money Convo (23,766,752)
- RIP Luv (22,595,822)
- No Opp Left Behind (21,664,931)
- Mad High (21,081,157)
- good day (feat. Project Pat & ScHoolboy Q) (20,362,659)
- Said N Done (19,352,384)
- Snitches & Rats (feat. Young Nudy) (18,140,004)
- Spiral (17,850,296)
- Bad Guy (16,938,358)
- Steppin On Niggas (16,405,844)
- Snitches & Rats (Interlude) (12,737,266)
- Skrrt Skrrt (10,329,814)
- Intro (10,262,557)
- Dirty K (feat. Lotto Savage) (9,398,964)
- Emergency (feat. Gunna & Young Thug) (8,616,931)
- How To Ball (8,567,134)
- Mind Yo Business (7,201,702)
- Lord Forgive Me (6,869,553)
- Pimp (6,398,176)
- One Foot (5,389,165)
- Vette (feat. Trouble) (4,726,070)
- Slaughter Ya Daughter (feat. ILOVEMAKONNEN) (4,708,833)
- Motorcycle (feat. Dreezy) (4,521,281)
- Who Ya Gang (feat. Hardo & Jimmy Wopo) (4,232,759)
- Wow (4,226,470)
- Picky (4,061,959)
- Bitch Nigga Please (3,829,836)
- Million Dollar Liq (feat. ManMan Savage) (3,811,641)
- Gang (3,750,296)
- No Peace (3,121,376)
- Slime (feat. Young Nudy) (3,025,667)
- Drip (3,017,775)
- Front Door (3,001,478)
- Fuckin Niggas Bitches (2,978,842)
- Seeing Double (2,875,739)
- Deserve (2,871,367)
- BETRAYED (2,161,930)
- Partments (2,080,624)
- Help Me (2,423,717)
- Start Dyin (feat. Offset) (2,312,909)
- Partments (2,080,624)
- Woah (1,961,880)
- Extortion (feat. Loso Loaded) (1,936,300)
- Drinkin and Driving (1,658,604)
- 21 Way (1,635,486)
- Out the Bowl (feat. Key) (1,509,900)
- Soda (1,509,801)
- Oh Ok (1,380,627)
- Heart So Cold (1,342,115)
- Rollies (789,752)
- I'm A Savage (feat. Young Nudy) (716,036)
- Drippin' (feat. Lil Yachty & Sauce Walka) (704,138)
- Never Had Shit (feat. Lil' Duke) (645,579)
- Yea Yea Yea (feat. Mookie Mardi Gra) [Instrumental] (622,443)
- Extendo (603,524)
- Hollow Tips (569,355)
- First Night (feat. Jose Guapo) (533,031)
- Blasphemy (feat. Hardo) (525,139)
- Whoa (feat. Lotta Savage & Lil' Harold) (482,620)
- It's Sold (442,565)
- Start Firing (433,845)
- Gotta Get That Check (387,295)
- Scrape Da Pot (feat. Freaky D) (374,056)
- Trappin Out (353,443)
- Feel Like Nino (345,142)
- Organized Crime (feat. Bullet) (302,981)
You might also like21 Savage's Features: Highest To Lowest

- rockstar (feat. 21 Savage) (2,222,987,403)
- Bartier Cardi (feat. 21 Savage) (350,844,873)
- 10 Freaky Girls (feat. 21 Savage) (311,309,411)
- Sneakin' (feat. 21 Savage) (203,285,501)
- Don't Come Out The House (feat. 21 Savage) (138,331,630)
- Legacy (feat. Travis Scott & 21 Savage) (118,325,817)
- Focus (feat. 21 Savage) (117,211,625)
- Floating (feat. 21 Savage) (106,953,478)
- Wish Wish (feat. Cardi B & 21 Savage) (103,067,594)
- BBO (feat. 21 Savage) (95,956,467)
- Gucci On My (feat. 21 Savage, YG & Migos) (93,380,107)
- Yessirskiii (feat. 21 Savage) (89,555,021)
- The Race (feat. 21 Savage & Young Nudy) (86,462,018)
- m y . l i f e (feat. 21 Savage & Morray) (84,428,539)
- Clout (feat. 21 Savage) (79,071,363)
- Rover 2.0 (feat. 21 Savage) (71,687,481)
- Opp Stoppa (feat. 21 Savage) (71,203,577)
- Pull Up N Wreck (feat. 21 Savage) (70,341,969)
- No More (feat. Travis Scott, Kodak Black & 21 Savage) (67,665,769)
- Undefeated (feat. 21 Savage) (65,757,186)
- Cocky (feat. Gucci Mane, 21 Savage & London On Da Track) (61,687,783)
- PASS OUT (feat. 21 Savage) (58,436,868)
- Enzo (feat. Sheck Wes, Offset, 21 Savage & Gucci Mane) (51,837,469)
- Offended (feat. Young Thug & 21 Savage) (42,589,383)
- Now (feat. 21 Savage) (35,515,733)
- LET IT GO (feat. Justin Bieber & 21 Savage) (35,296,769)
- Secret (feat. Summer Walker) (35,040,921)
- Triggered (feat. 21 Savage & Summer Walker) (29,983,583)
- EA (feat. 21 Savage) (26,375,008)
- Outstanding (feat. 21 Savage) (25,998,341)
- 12.38 (feat. 21 Savage, Ink & Kadhja Bonet) (25,793,676)
- Pay You Back (feat. 21 Savage) (24,133,221)
- Both Sides (feat. 21 Savage) (23,467,949)
- Murder (feat. 21 Savage) [Remix] (21,933,825)
- Die Slow (feat. 21 Savage) (19,943,804)
- Show Me Love (feat. 21 Savage & Miguel) (17,201,192)
- I'm Scared (feat. 21 Savage & Doe Boy) (17,083,363)
- Mister (feat. 21 Savage) (15,416,323)
- Iced Out My Arms (feat. Future, Migos, 21 Savage & T.I.) (13,347,739)
- The Code (feat. 21 Savage) (12,320,438)
- Just Like It (feat. 21 Savage) (11,710,355)
- Between Us (feat. 21 Savage) (9,840,233)
- Balenciaga (feat. 21 Savage) (9,774,903)
- By Any Means (feat. 21 Savage) (8,244,361)
- Box of Churches (feat. 21 Savage) (7,360,687)
- That's How I Grew Up (feat. 21 Savage) (7,303,841)
- 150 (feat. 21 Savage) (6,337,493)
- Pressure (feat. 21 Savage) (5,744,994)
- Bout A Million (feat. 42 Dugg & 21 Savage) (5,114,924)
- Enzo (feat. Sheck Wes, Offset, 21 Savage & Gucci Mane) [Malaa Remix] (4,806,712)
- Yellow Tape (feat. 21 Savage) (4,171,544)
- T.O.P. (feat. 21 Savage) (2,765,696)
- Pull Up (feat. 21 Savage) (2,721,808)
- Motivation (feat. 21 Savage) [Savage Remix] (2,715,949)
- Child's Play (feat. 21 Savage) (2,513,864)
- Number 2 (feat. Future & 21 Savage) (2,213,095)
- Nasty (feat. 21 Savage & Young Nudy) (1,797,133)
- Thank God (feat. 21 Savage) (744,025)
- Hulk Hogan (feat. 21 Savage & Ric Flair Drip) [Remix] (231,634)Embed"
52hRcWmjRNFuVJv3Qi7EeF,Savage Mode,"48 ContributorsTranslationsPortuguêsEspañolSavage Mode Lyrics[Intro]
If Young Metro don't trust you I'm gonna shoot you

[Verse 1]
Spent a thousand dollars just to sip (Just to sip muddy)
Park that motherfucker in the V.I.P. (Skrrt, skrrt, skrrt)
I got that motherfucker on my hip (Chh-chh)
I'ma squeeze (Baow), I'ma squeeze (Baow)
We ain't really with all that internet shit (21)
We ain't really with that pretending and shit (21)
Come and get your bitch, she actin' friendly and shit
When I get inside that pussy, I be killin' that shit (Killin', killin')

[Chorus]
I'm in savage mode (Woah), I'm in savage mode (Woah)
I'm in savage mode (Woah), I'm in savage mode
I'm a savage on these hoes (Savage), savage on these hoes (Woah)
Savage on these hoes, I'm a savage on these hoes (Woah)
I'm in savage mode (21), I'm in savage mode (Savage)
I'm in savage mode (Savage), I'm in savage mode
I'm a savage on these hoes (21), savage on these hoes (21)
Savage on these hoes, I'm a savage on these hoes

[Verse 2]
Cup, woah (Woah)
Muddy, yo (Yo)
Hit the yolk (Yolk)
Got the stick, woah (Brr)
Keep it on me, yah (Yah)
Knew you got it, yah (21)
One in the head, yah (Chh-chh)
Bitch, I fuckin' dare (I dare)
Nigga, I double-dare (I dare)
Why the fuck you stare? (Stare)
Pew, pew (Pew, pew), bet yo ass don't stare (21)
Red bottoms, yeah (Red)
Bitch, watch where you step (Bitch)
I'm in savage mode (Brr), cook a nigga like a chef (Brr)
Ain't no loyalty (21), these niggas all for self (Yeah)
All these fuckin' stripes (Stripes), I shoulda been a ref (Yeah-yeah)
You might also like[Chorus]
I'm in savage mode (Woah), I'm in savage mode (Woah)
I'm in savage mode (Woah), I'm in savage mode
I'm a savage on these hoes (Savage), savage on these hoes (Woah)
Savage on these hoes, I'm a savage on these hoes (Woah)
I'm in savage mode (21), I'm in savage mode (Savage)
I'm in savage mode (Savage), I'm in savage mode
I'm a savage on these hoes (21), savage on these hoes (21)
Savage on these hoes, I'm a savage on these hoes

[Verse 3]
All that backstabbin' turned me to a savage (Savage)
All that fuckin' krabbin' turned me to a savage (It did)
Racks inside the mattress turned me to a savage (Racks, racks)
I turned to a savage, bitch, I gotta have it (I gotta have it)
Fell asleep in science, I love mathematics (Countin' cash)
Bitch, I like to add, bitch, I like subtractin' (That countin' cash)
That chopper flip a nigga like he acrobatic (Pop, pop, pop)
He don't want no smoke, he don't want no static (Want no static)
I'm in savage mode, shit can get tragic (Yah)
I might toe tag him, I might body bag him (Woah, woah)
These bitches gettin' old, I already had 'em ('Ready had 'em)
She wanna live lavish, she don't meet my standards (21, 21)

[Chorus]
I'm in savage mode (Woah), I'm in savage mode (Woah)
I'm in savage mode (Woah), I'm in savage mode
I'm a savage on these hoes (Savage), savage on these hoes (Woah)
Savage on these hoes, I'm a savage on these hoes (Woah)
I'm in savage mode (21), I'm in savage mode (Savage)
I'm in savage mode (Savage), I'm in savage mode
I'm a savage on these hoes (21), savage on these hoes (21)
Savage on these hoes, I'm a savage on these hoes
[Outro]
If Young Metro don't trust you, I'm gon' shoot you
I'm a savage on these hoes, savage on these hoes
Savage on these hoes, I'm a savage on these hoes
I'm in savage mode, I'm in savage mode
I'm in savage mode, I'm in savage mode
I'm a savage on these hoes, savage on these hoes
Savage on these hoes, I'm a savage on these hoes18Embed"
