track_id,track_name,album_id,album_name,artist_id,artist_name,duration_ms,preview_url,release_year
5MGMXOhVvwzCjFgdQsFokR,SLIDE,5RV2TNyjylqWJNxQyHBTeJ,VULTURES 2,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",197777,,2024
0JgassGI6jNxpX82jGpcuJ,TIME MOVING SLOW,5RV2TNyjylqWJNxQyHBTeJ,VULTURES 2,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",159669,,2024
7vv89PswQvqGKCGJ1rw5on,FIELD TRIP,5RV2TNyjylqWJNxQyHBTeJ,VULTURES 2,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",163155,,2024
4Qay2jEWJYjXmJ8eNOGtaD,FRIED,5RV2TNyjylqWJNxQyHBTeJ,VULTURES 2,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",166400,,2024
36XrocrUkmem00MPm2kIst,ISABELLA,5RV2TNyjylqWJNxQyHBTeJ,VULTURES 2,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",8895,,2024
6bSfeCXlUaGa3eWCy5qPTb,PROMOTION,5RV2TNyjylqWJNxQyHBTeJ,VULTURES 2,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",158980,,2024
2tPNj9sUt3FbjEUqBzZazv,530,5RV2TNyjylqWJNxQyHBTeJ,VULTURES 2,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",288000,,2024
488lIy4J0jJdPUiWqa0doB,DEAD,5RV2TNyjylqWJNxQyHBTeJ,VULTURES 2,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",263283,,2024
1MTpRBLniy6298BCdyKUfQ,FOREVER ROLLING,5RV2TNyjylqWJNxQyHBTeJ,VULTURES 2,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",194655,,2024
2kgxyflhiicDbF8SDrBxqy,BOMB,5RV2TNyjylqWJNxQyHBTeJ,VULTURES 2,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",151263,,2024
5RzSnxqTx4vYEp9re5E0ud,RIVER,5RV2TNyjylqWJNxQyHBTeJ,VULTURES 2,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",214545,,2024
1Cxq3u0RQ0tEBbVofZ9Mma,FOREVER,5RV2TNyjylqWJNxQyHBTeJ,VULTURES 2,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",135737,,2024
6LHeisjoP8eHrtu45UbTPO,HUSBAND,5RV2TNyjylqWJNxQyHBTeJ,VULTURES 2,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",137600,,2024
40FRxwg8SEMO3fbMjFfphU,LIFESTYLE,5RV2TNyjylqWJNxQyHBTeJ,VULTURES 2,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",203200,,2024
7a0tTD7xdvKsNcJfMIDWp4,SKY CITY,5RV2TNyjylqWJNxQyHBTeJ,VULTURES 2,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",262025,,2024
3bTkWuPGJ1ueGXBHWVUwAI,MY SOUL,5RV2TNyjylqWJNxQyHBTeJ,VULTURES 2,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",237361,,2024
1LaTWJ35Atk7Esoqxdb1WG,STARS,0v9QGZDE2msGl8zAlXKP93,VULTURES 1,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",115238,,2024
7oPlYYNWDSEQRDb978Bhhc,KEYS TO MY LIFE,0v9QGZDE2msGl8zAlXKP93,VULTURES 1,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",174083,,2024
2uK5bMcng3sT2tv0BOyhCt,PAID,0v9QGZDE2msGl8zAlXKP93,VULTURES 1,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",195117,,2024
3cPz4AkNOXwDf4DlWmKmIE,TALKING,0v9QGZDE2msGl8zAlXKP93,VULTURES 1,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",185110,,2024
5d4XWuMLbTuPMTPaMYA0VG,BACK TO ME,0v9QGZDE2msGl8zAlXKP93,VULTURES 1,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",295471,,2024
5FlpNdFCZfcrtV6HcAg9Rx,HOODRAT,0v9QGZDE2msGl8zAlXKP93,VULTURES 1,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",222982,,2024
5iroQL70VoSFrC8ZhVnskA,DO IT,0v9QGZDE2msGl8zAlXKP93,VULTURES 1,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",225000,,2024
4QrJxzBxuIWWW0NxA6FRNF,PAPERWORK,0v9QGZDE2msGl8zAlXKP93,VULTURES 1,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",145785,,2024
38BgRP0EX5p0sBj0fFhqN9,BURN,0v9QGZDE2msGl8zAlXKP93,VULTURES 1,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",111458,,2024
4eIYnlcgI2chjQBuW1VRr7,FUK SUMN,0v9QGZDE2msGl8zAlXKP93,VULTURES 1,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",209577,,2024
0Cz12ejDQ5L1c1f4sVck4n,VULTURES,0v9QGZDE2msGl8zAlXKP93,VULTURES 1,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",276986,,2024
4OssqCixV2Xsxd43wMIQyS,CARNIVAL,0v9QGZDE2msGl8zAlXKP93,VULTURES 1,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",264324,,2024
6hMzSNx3vrFu3y27lnEDWE,BEG FORGIVENESS,0v9QGZDE2msGl8zAlXKP93,VULTURES 1,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",368739,,2024
1zO4yPBdlaRSLko5BY33od,PROBLEMATIC,0v9QGZDE2msGl8zAlXKP93,VULTURES 1,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",194713,,2024
3nmtzobpqStsxsfRNykwFC,KING,0v9QGZDE2msGl8zAlXKP93,VULTURES 1,5K4W6rqBFWDnAN6FQUkS6x,"¥$, Kanye West, Ty Dolla $ign",156862,,2024
3xQTo7wPYHZtFbHAoygz2c,Donda Chant,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,52061,,2021
0TAUAUIEtq06TdQDVlUSxW,Hurricane,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,243187,,2021
0tffNoL4418lhzZmJJFNB7,Moon,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,156091,,2021
2yBb1CRq98SSWRuDSn36SZ,Life Of The Party (with André 3000),2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,"Kanye West, André 3000",391656,,2021
0YYMXRKWFKESvU7XVK5JlE,Off The Grid,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,339249,,2021
0pZjPa9tKXRF3j4Y9IqhTJ,Jail,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,297000,,2021
32ZGcotUVtU3Zfz9lmM8Mi,Praise God,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,226652,,2021
14VMRC6EbRfeub5SkIXiad,Come to Life,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,310393,,2021
3F2XxZ8aFAHxYhTeTsIiNZ,Believe What I Say,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,242400,,2021
6ynrKyFuLEVeSk6QiJsYhB,No Child Left Behind,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,178061,,2021
6MTtOV150uwitRZz4anI2h,Up From The Ashes,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,162364,,2021
5TRekQsv96kQezYd8TkilW,Remote Control pt 2,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,323454,,2021
1nGNm9hTNOcM1rA4SVS4zj,God Breathed,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,333461,,2021
2pLgJ5ygFlbIABtKrDpqaA,Lord I Need You,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,162108,,2021
37Tw2Q4aDxHafSy0Nej9va,24,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,197898,,2021
6yapX2xaCTlMixwkk5S8P7,Junya,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,147668,,2021
2dz1JB89afkeSv509J5Po7,Never Abandon Your Family,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,207441,,2021
3xaoZLMCII9FjSqM3YNKTG,Donda,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,128313,,2021
5zO3iS6KgrXA20ZXc9zMdI,Keep My Spirit Alive,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,221250,,2021
3UlYBTkShcEsMYSXtC5Vu1,Jesus Lord pt 2,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,725853,,2021
1RBDuitibQKdeZOgiebP8X,Heaven and Hell,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,145301,,2021
5dLAbJZQpnyClhMI84oyOU,Remote Control,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,198613,,2021
2czzDTZuEHmz1y6kQR7rnn,Tell The Vision,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,104218,,2021
1JMp4KfBdxYRh7mFKA6Cbo,Jonah,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,195170,,2021
3KXh1h4Yy3YEtB8Hhyfk6k,Pure Souls,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,358621,,2021
4nqw8c0IQJu5rEo2529ymO,Ok Ok,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,204629,,2021
2ZV2BPm2SmqCZEGCfjQdpX,New Again,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,183296,,2021
7ArMa3vL5il1ngyxkEFQh0,Jesus Lord,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,573658,,2021
76JygoN64nFFsgOEAPVlzO,Ok Ok pt 2,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,154490,,2021
1jxtPdcRycy87IAnkq2HT3,Junya pt 2,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,182635,,2021
4Q8KEe2G03s3URJ0PtYBOU,Jail pt 2,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,296795,,2021
2CxKBeqB9MPl8aT12ukLjF,Keep My Spirit Alive pt 2,2Wiyo7LzdeBCsVZiRA6vVZ,Donda (Deluxe),5K4W6rqBFWDnAN6FQUkS6x,Kanye West,221250,,2021
7eSSmgq26BXr7xay3WKjfi,Donda Chant,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,52061,,2021
6d8HN8MqqbqrEUI2bvx0aG,Jail,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,297000,,2021
5JaSg0AYyAMMLjyGGDrrCm,God Breathed,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,333461,,2021
6LNoArVBBVZzUTUiAX2aKO,Off The Grid,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,339249,,2021
6Hfu9sc7jvv6coyy2LlzBF,Hurricane,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,243187,,2021
0WSEq9Ko4kFPt8yo3ICd6T,Praise God,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,226652,,2021
35acXjupfWHgtchiS6yAjC,Jonah,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,195170,,2021
5LuXsO34x6KVlL8OWsxRqk,Ok Ok,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,204629,,2021
1jgcODbfAL3tV7tikF6n1j,Junya,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,147668,,2021
0JuSGEldfovcc8IS9va1wa,Believe What I Say,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,242400,,2021
68RhNM8ehkarnEKnCkqlsp,24,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,197898,,2021
45N9i9QraLWD6GW7xBqxnx,Remote Control,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,198613,,2021
7CC6UbCs4iGsePSzFxYxNn,Moon,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,156091,,2021
2Y40huo5ewaKYxsFintYtF,Heaven and Hell,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,145301,,2021
4jkwu5KQbXXrbAZzVmt5fE,Donda,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,128313,,2021
7EagormFign5ag6f16ua3I,Keep My Spirit Alive,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,221250,,2021
1LwdWIbfuqlOo8vlHxkyna,Jesus Lord,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,538536,,2021
75QktuEju5vz9lyXiLaUao,New Again,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,183296,,2021
4OfnDoi5VOPsXtwnofq6aL,Tell The Vision,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,104218,,2021
5Iq6pIudd4KfuxZqf8872b,Lord I Need You,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,162108,,2021
5aqUqSq0SqGBAqEn27PEzc,Pure Souls,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,358621,,2021
5xvXeuxISyXJDRbZZf4uzd,Come to Life,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,310393,,2021
3hd6zLhnTlbJ8PupYt3cAI,No Child Left Behind,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,178061,,2021
2H8jWuNmluerTEsuh8Gu6y,Jail pt 2,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,297000,,2021
5ad5uryyzVWs95bK3myGkw,Ok Ok pt 2,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,204629,,2021
2auYgZ1GcTkWj2bOaE2Wwm,Junya pt 2,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,182635,,2021
360VkSTITvF55weIKoaNTw,Jesus Lord pt 2,5CnpZV3q5BcESefcB3WJmz,Donda,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,690731,,2021
1WnqWQcWcuQbVzgE7ecfCY,Every Hour,0FgZKfoU2Br5sHOfvZKTI9,JESUS IS KING,5K4W6rqBFWDnAN6FQUkS6x,"Kanye West, Sunday Service Choir",112239,,2019
39JRmdKFka1Oe09FoOCPI4,Selah,0FgZKfoU2Br5sHOfvZKTI9,JESUS IS KING,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,164619,,2019
2QpGZOhTCHHiKmpSO9FW4h,Follow God,0FgZKfoU2Br5sHOfvZKTI9,JESUS IS KING,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,104591,,2019
3JWiDGQX2eTlFvKj3Yssj3,Closed On Sunday,0FgZKfoU2Br5sHOfvZKTI9,JESUS IS KING,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,151873,,2019
2SasoXZyv82yYgHiVOvxQn,On God,0FgZKfoU2Br5sHOfvZKTI9,JESUS IS KING,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,136350,,2019
24bnCCysWnbNRNUT4LpHcP,Everything We Need,0FgZKfoU2Br5sHOfvZKTI9,JESUS IS KING,5K4W6rqBFWDnAN6FQUkS6x,"Kanye West, Ty Dolla $ign, Ant Clemons",116559,,2019
454Epa1vrCGFddHXKyC1kb,Water,0FgZKfoU2Br5sHOfvZKTI9,JESUS IS KING,5K4W6rqBFWDnAN6FQUkS6x,"Kanye West, Ant Clemons",168419,,2019
6xRWoYwfwIKnT8bQGzKbxR,God Is,0FgZKfoU2Br5sHOfvZKTI9,JESUS IS KING,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,203141,,2019
7r6aR2f57resC5r93LwMfK,Hands On,0FgZKfoU2Br5sHOfvZKTI9,JESUS IS KING,5K4W6rqBFWDnAN6FQUkS6x,"Kanye West, Fred Hammond",203174,,2019
0oPOuDmmkVp3h6puekhs6P,Use This Gospel,0FgZKfoU2Br5sHOfvZKTI9,JESUS IS KING,5K4W6rqBFWDnAN6FQUkS6x,"Kanye West, Clipse, Kenny G",213877,,2019
7sBgFMWqDWQgrsNSpIBoe8,Jesus Is Lord,0FgZKfoU2Br5sHOfvZKTI9,JESUS IS KING,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,49292,,2019
3aUFrxO1B8EW63QchEl3wX,Feel The Love,6pwuKxMUkNg673KETsXPUV,KIDS SEE GHOSTS,5K4W6rqBFWDnAN6FQUkS6x,"KIDS SEE GHOSTS, Pusha T",165053,,2018
7oHkit3F3vimtsBbnZkU0G,Fire,6pwuKxMUkNg673KETsXPUV,KIDS SEE GHOSTS,5K4W6rqBFWDnAN6FQUkS6x,KIDS SEE GHOSTS,140526,,2018
6JyEh4kl9DLwmSAoNDRn5b,4th Dimension,6pwuKxMUkNg673KETsXPUV,KIDS SEE GHOSTS,5K4W6rqBFWDnAN6FQUkS6x,"KIDS SEE GHOSTS, Louis Prima",153351,,2018
7GRTrWsP3yo2Fx8umJfA1X,Freeee (Ghost Town Pt. 2),6pwuKxMUkNg673KETsXPUV,KIDS SEE GHOSTS,5K4W6rqBFWDnAN6FQUkS6x,"KIDS SEE GHOSTS, Ty Dolla $ign",206605,,2018
4RVbK6cV0VqWdpCDcx3hiT,Reborn,6pwuKxMUkNg673KETsXPUV,KIDS SEE GHOSTS,5K4W6rqBFWDnAN6FQUkS6x,KIDS SEE GHOSTS,324674,,2018
2I3dW2dCBZAJGj5X21E53k,Kids See Ghosts,6pwuKxMUkNg673KETsXPUV,KIDS SEE GHOSTS,5K4W6rqBFWDnAN6FQUkS6x,"KIDS SEE GHOSTS, Yasiin Bey",245098,,2018
4kUZvXB3LC3an3HX6h0s17,Cudi Montage,6pwuKxMUkNg673KETsXPUV,KIDS SEE GHOSTS,5K4W6rqBFWDnAN6FQUkS6x,KIDS SEE GHOSTS,197000,,2018
0yhxBvedRdGxsPZHJNI4VA,I Thought About Killing You,2Ek1q2haOnxVqhvVKqMvJe,ye,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,274186,,2018
1qsHYUd2c1wFGcn7e63QmG,Yikes,2Ek1q2haOnxVqhvVKqMvJe,ye,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,188773,,2018
3U21A07gAloCc4P7J8rxcn,All Mine,2Ek1q2haOnxVqhvVKqMvJe,ye,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,145506,,2018
1nGoy0cEj0extAwXYNYTWd,Wouldn't Leave,2Ek1q2haOnxVqhvVKqMvJe,ye,5K4W6rqBFWDnAN6FQUkS6x,"Kanye West, PARTYNEXTDOOR",205546,,2018
35KV2Nuib6jPMVN00O8iba,No Mistakes,2Ek1q2haOnxVqhvVKqMvJe,ye,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,123040,,2018
7vgTNTaEz3CsBZ1N4YQalM,Ghost Town,2Ek1q2haOnxVqhvVKqMvJe,ye,5K4W6rqBFWDnAN6FQUkS6x,"Kanye West, PARTYNEXTDOOR",271386,,2018
3s7MCdXyWmwjdcWh7GWXas,Violent Crimes,2Ek1q2haOnxVqhvVKqMvJe,ye,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,215320,,2018
1eQBEelI2NCy7AUTerX0KS,Ultralight Beam,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,320680,,2016
4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,135920,,2016
1Wsbr1d2BouNGk2q92mIj7,Pt. 2,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,130293,,2016
19a3JfW8BQwqHWUMbcqSx8,Famous,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,196040,,2016
49fT6owWuknekShh9utsjv,Feedback,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,147240,,2016
36o4taPyOdnOMf01ERmn9a,Low Lights,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,131773,,2016
4qYLPta5HZ36idWiXtqh7B,Highlights,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,199866,,2016
6wfzokDylbrJzrJcpnBkcy,Freestyle 4,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,123386,,2016
5CGS4UovzA7ftCJkLVXQju,I Love Kanye,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,44826,,2016
3nAq2hCr1oWsIU54tS98pL,Waves,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,181573,,2016
30Zcjs7pgEkmJA1lEbGSWT,FML,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,236120,,2016
66Q3fAmSX5eHamgbKa9alP,Real Friends,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,251573,,2016
432hUIl3ISDeytYW5XBQ5h,Wolves,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,301586,,2016
20r94xA0bsYNLtYSiOE6r3,Frank's Track,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,38333,,2016
1ZnA4VYOlYIShuGt60LmCs,Siiiiiiiiilver Surffffeeeeer Intermission,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,56560,,2016
2CHmgtK8OCL28WtIK96u4N,30 Hours,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,323302,,2016
0zLClc0emc6qUeV1p5nc99,No More Parties In LA,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,374413,,2016
3MnbXlC1N7GdS9M8HzA6no,Facts (Charlie Heat Version),7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,200733,,2016
3cCxoOgfi6hgt8MNteuiiD,Fade,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,193747,,2016
1o0kWPueYo94LIjPYOE5Nf,Saint Pablo,7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,372113,,2016
1gqkRc9WtOpnGIqxf2Hvzr,On Sight,7D2NdGvBHIavgLhmcwhluK,Yeezus,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,156480,,2013
722tgOgdIbNe3BEyLnejw4,Black Skinhead,7D2NdGvBHIavgLhmcwhluK,Yeezus,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,188013,,2013
0HMCdlOPJkAGlB0MlSWIcO,I Am A God,7D2NdGvBHIavgLhmcwhluK,Yeezus,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,231506,,2013
4cAgkb0ifwn0FSHGXnr4F6,New Slaves,7D2NdGvBHIavgLhmcwhluK,Yeezus,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,256093,,2013
